nr;name;telephone;emailAddress;age;advisor;memberOf
73361;undergraduateStudent336;xxx-xxx-xxxx;undergraduateStudent336@department7.university0.edu;16;;7
73371;undergraduateStudent337;xxx-xxx-xxxx;undergraduateStudent337@department7.university0.edu;21;;7
73381;undergraduateStudent338;xxx-xxx-xxxx;undergraduateStudent338@department7.university0.edu;17;;7
73391;undergraduateStudent339;xxx-xxx-xxxx;undergraduateStudent339@department7.university0.edu;23;;7
73401;undergraduateStudent340;xxx-xxx-xxxx;undergraduateStudent340@department7.university0.edu;17;;7
73411;undergraduateStudent341;xxx-xxx-xxxx;undergraduateStudent341@department7.university0.edu;16;;7
73421;undergraduateStudent342;xxx-xxx-xxxx;undergraduateStudent342@department7.university0.edu;22;;7
73431;undergraduateStudent343;xxx-xxx-xxxx;undergraduateStudent343@department7.university0.edu;24;;7
73441;undergraduateStudent344;xxx-xxx-xxxx;undergraduateStudent344@department7.university0.edu;22;7023;7
73451;undergraduateStudent345;xxx-xxx-xxxx;undergraduateStudent345@department7.university0.edu;23;;7
73461;undergraduateStudent346;xxx-xxx-xxxx;undergraduateStudent346@department7.university0.edu;23;;7
73471;undergraduateStudent347;xxx-xxx-xxxx;undergraduateStudent347@department7.university0.edu;24;7001;7
73481;undergraduateStudent348;xxx-xxx-xxxx;undergraduateStudent348@department7.university0.edu;24;;7
73491;undergraduateStudent349;xxx-xxx-xxxx;undergraduateStudent349@department7.university0.edu;23;;7
73501;undergraduateStudent350;xxx-xxx-xxxx;undergraduateStudent350@department7.university0.edu;17;;7
73511;undergraduateStudent351;xxx-xxx-xxxx;undergraduateStudent351@department7.university0.edu;17;7033;7
73521;undergraduateStudent352;xxx-xxx-xxxx;undergraduateStudent352@department7.university0.edu;17;;7
73531;undergraduateStudent353;xxx-xxx-xxxx;undergraduateStudent353@department7.university0.edu;22;7001;7
73541;undergraduateStudent354;xxx-xxx-xxxx;undergraduateStudent354@department7.university0.edu;18;;7
73551;undergraduateStudent355;xxx-xxx-xxxx;undergraduateStudent355@department7.university0.edu;20;;7
73561;undergraduateStudent356;xxx-xxx-xxxx;undergraduateStudent356@department7.university0.edu;21;;7
73571;undergraduateStudent357;xxx-xxx-xxxx;undergraduateStudent357@department7.university0.edu;22;;7
73581;undergraduateStudent358;xxx-xxx-xxxx;undergraduateStudent358@department7.university0.edu;17;;7
73591;undergraduateStudent359;xxx-xxx-xxxx;undergraduateStudent359@department7.university0.edu;19;;7
73601;undergraduateStudent360;xxx-xxx-xxxx;undergraduateStudent360@department7.university0.edu;16;7083;7
73611;undergraduateStudent361;xxx-xxx-xxxx;undergraduateStudent361@department7.university0.edu;17;;7
73621;undergraduateStudent362;xxx-xxx-xxxx;undergraduateStudent362@department7.university0.edu;17;;7
73631;undergraduateStudent363;xxx-xxx-xxxx;undergraduateStudent363@department7.university0.edu;22;7032;7
73641;undergraduateStudent364;xxx-xxx-xxxx;undergraduateStudent364@department7.university0.edu;17;;7
73651;undergraduateStudent365;xxx-xxx-xxxx;undergraduateStudent365@department7.university0.edu;17;;7
73661;undergraduateStudent366;xxx-xxx-xxxx;undergraduateStudent366@department7.university0.edu;16;;7
73671;undergraduateStudent367;xxx-xxx-xxxx;undergraduateStudent367@department7.university0.edu;17;7052;7
73681;undergraduateStudent368;xxx-xxx-xxxx;undergraduateStudent368@department7.university0.edu;22;;7
73691;undergraduateStudent369;xxx-xxx-xxxx;undergraduateStudent369@department7.university0.edu;22;;7
73701;undergraduateStudent370;xxx-xxx-xxxx;undergraduateStudent370@department7.university0.edu;21;;7
73711;undergraduateStudent371;xxx-xxx-xxxx;undergraduateStudent371@department7.university0.edu;16;;7
73721;undergraduateStudent372;xxx-xxx-xxxx;undergraduateStudent372@department7.university0.edu;17;;7
73731;undergraduateStudent373;xxx-xxx-xxxx;undergraduateStudent373@department7.university0.edu;21;7051;7
73741;undergraduateStudent374;xxx-xxx-xxxx;undergraduateStudent374@department7.university0.edu;19;;7
73751;undergraduateStudent375;xxx-xxx-xxxx;undergraduateStudent375@department7.university0.edu;18;;7
73761;undergraduateStudent376;xxx-xxx-xxxx;undergraduateStudent376@department7.university0.edu;20;;7
73771;undergraduateStudent377;xxx-xxx-xxxx;undergraduateStudent377@department7.university0.edu;21;;7
73781;undergraduateStudent378;xxx-xxx-xxxx;undergraduateStudent378@department7.university0.edu;20;;7
73791;undergraduateStudent379;xxx-xxx-xxxx;undergraduateStudent379@department7.university0.edu;23;;7
73801;undergraduateStudent380;xxx-xxx-xxxx;undergraduateStudent380@department7.university0.edu;23;;7
73811;undergraduateStudent381;xxx-xxx-xxxx;undergraduateStudent381@department7.university0.edu;20;7083;7
73821;undergraduateStudent382;xxx-xxx-xxxx;undergraduateStudent382@department7.university0.edu;22;;7
73831;undergraduateStudent383;xxx-xxx-xxxx;undergraduateStudent383@department7.university0.edu;23;7033;7
73841;undergraduateStudent384;xxx-xxx-xxxx;undergraduateStudent384@department7.university0.edu;16;7051;7
73851;undergraduateStudent385;xxx-xxx-xxxx;undergraduateStudent385@department7.university0.edu;16;;7
73861;undergraduateStudent386;xxx-xxx-xxxx;undergraduateStudent386@department7.university0.edu;19;;7
73871;undergraduateStudent387;xxx-xxx-xxxx;undergraduateStudent387@department7.university0.edu;19;;7
73881;undergraduateStudent388;xxx-xxx-xxxx;undergraduateStudent388@department7.university0.edu;17;7023;7
73891;undergraduateStudent389;xxx-xxx-xxxx;undergraduateStudent389@department7.university0.edu;20;;7
73901;undergraduateStudent390;xxx-xxx-xxxx;undergraduateStudent390@department7.university0.edu;23;;7
73911;undergraduateStudent391;xxx-xxx-xxxx;undergraduateStudent391@department7.university0.edu;24;;7
73921;undergraduateStudent392;xxx-xxx-xxxx;undergraduateStudent392@department7.university0.edu;17;;7
73931;undergraduateStudent393;xxx-xxx-xxxx;undergraduateStudent393@department7.university0.edu;16;;7
73941;undergraduateStudent394;xxx-xxx-xxxx;undergraduateStudent394@department7.university0.edu;21;;7
73951;undergraduateStudent395;xxx-xxx-xxxx;undergraduateStudent395@department7.university0.edu;17;;7
73961;undergraduateStudent396;xxx-xxx-xxxx;undergraduateStudent396@department7.university0.edu;16;;7
73971;undergraduateStudent397;xxx-xxx-xxxx;undergraduateStudent397@department7.university0.edu;16;7043;7
73981;undergraduateStudent398;xxx-xxx-xxxx;undergraduateStudent398@department7.university0.edu;22;;7
73991;undergraduateStudent399;xxx-xxx-xxxx;undergraduateStudent399@department7.university0.edu;17;;7
74001;undergraduateStudent400;xxx-xxx-xxxx;undergraduateStudent400@department7.university0.edu;18;;7
74011;undergraduateStudent401;xxx-xxx-xxxx;undergraduateStudent401@department7.university0.edu;16;;7
74021;undergraduateStudent402;xxx-xxx-xxxx;undergraduateStudent402@department7.university0.edu;17;;7
74031;undergraduateStudent403;xxx-xxx-xxxx;undergraduateStudent403@department7.university0.edu;22;;7
74041;undergraduateStudent404;xxx-xxx-xxxx;undergraduateStudent404@department7.university0.edu;20;7122;7
74051;undergraduateStudent405;xxx-xxx-xxxx;undergraduateStudent405@department7.university0.edu;19;;7
74061;undergraduateStudent406;xxx-xxx-xxxx;undergraduateStudent406@department7.university0.edu;22;;7
74071;undergraduateStudent407;xxx-xxx-xxxx;undergraduateStudent407@department7.university0.edu;23;;7
74081;undergraduateStudent408;xxx-xxx-xxxx;undergraduateStudent408@department7.university0.edu;23;;7
74091;undergraduateStudent409;xxx-xxx-xxxx;undergraduateStudent409@department7.university0.edu;17;7021;7
74101;undergraduateStudent410;xxx-xxx-xxxx;undergraduateStudent410@department7.university0.edu;23;;7
74111;undergraduateStudent411;xxx-xxx-xxxx;undergraduateStudent411@department7.university0.edu;16;;7
74121;undergraduateStudent412;xxx-xxx-xxxx;undergraduateStudent412@department7.university0.edu;19;;7
74131;undergraduateStudent413;xxx-xxx-xxxx;undergraduateStudent413@department7.university0.edu;22;;7
74141;undergraduateStudent414;xxx-xxx-xxxx;undergraduateStudent414@department7.university0.edu;19;;7
74151;undergraduateStudent415;xxx-xxx-xxxx;undergraduateStudent415@department7.university0.edu;21;;7
74161;undergraduateStudent416;xxx-xxx-xxxx;undergraduateStudent416@department7.university0.edu;23;;7
74171;undergraduateStudent417;xxx-xxx-xxxx;undergraduateStudent417@department7.university0.edu;21;;7
74181;undergraduateStudent418;xxx-xxx-xxxx;undergraduateStudent418@department7.university0.edu;17;;7
74191;undergraduateStudent419;xxx-xxx-xxxx;undergraduateStudent419@department7.university0.edu;22;;7
74201;undergraduateStudent420;xxx-xxx-xxxx;undergraduateStudent420@department7.university0.edu;18;;7
74211;undergraduateStudent421;xxx-xxx-xxxx;undergraduateStudent421@department7.university0.edu;24;;7
74221;undergraduateStudent422;xxx-xxx-xxxx;undergraduateStudent422@department7.university0.edu;23;7001;7
74231;undergraduateStudent423;xxx-xxx-xxxx;undergraduateStudent423@department7.university0.edu;23;;7
74241;undergraduateStudent424;xxx-xxx-xxxx;undergraduateStudent424@department7.university0.edu;23;7073;7
74251;undergraduateStudent425;xxx-xxx-xxxx;undergraduateStudent425@department7.university0.edu;18;;7
74261;undergraduateStudent426;xxx-xxx-xxxx;undergraduateStudent426@department7.university0.edu;18;7073;7
74271;undergraduateStudent427;xxx-xxx-xxxx;undergraduateStudent427@department7.university0.edu;21;;7
74281;undergraduateStudent428;xxx-xxx-xxxx;undergraduateStudent428@department7.university0.edu;16;;7
74291;undergraduateStudent429;xxx-xxx-xxxx;undergraduateStudent429@department7.university0.edu;24;;7
74301;undergraduateStudent430;xxx-xxx-xxxx;undergraduateStudent430@department7.university0.edu;18;7023;7
74311;undergraduateStudent431;xxx-xxx-xxxx;undergraduateStudent431@department7.university0.edu;24;;7
74321;undergraduateStudent432;xxx-xxx-xxxx;undergraduateStudent432@department7.university0.edu;22;7041;7
74331;undergraduateStudent433;xxx-xxx-xxxx;undergraduateStudent433@department7.university0.edu;24;;7
74341;undergraduateStudent434;xxx-xxx-xxxx;undergraduateStudent434@department7.university0.edu;21;;7
74351;undergraduateStudent435;xxx-xxx-xxxx;undergraduateStudent435@department7.university0.edu;16;;7
74361;undergraduateStudent436;xxx-xxx-xxxx;undergraduateStudent436@department7.university0.edu;18;;7
74371;undergraduateStudent437;xxx-xxx-xxxx;undergraduateStudent437@department7.university0.edu;24;;7
74381;undergraduateStudent438;xxx-xxx-xxxx;undergraduateStudent438@department7.university0.edu;22;;7
74391;undergraduateStudent439;xxx-xxx-xxxx;undergraduateStudent439@department7.university0.edu;24;;7
74401;undergraduateStudent440;xxx-xxx-xxxx;undergraduateStudent440@department7.university0.edu;16;;7
74411;undergraduateStudent441;xxx-xxx-xxxx;undergraduateStudent441@department7.university0.edu;21;;7
74421;undergraduateStudent442;xxx-xxx-xxxx;undergraduateStudent442@department7.university0.edu;20;;7
74431;undergraduateStudent443;xxx-xxx-xxxx;undergraduateStudent443@department7.university0.edu;20;;7
74441;undergraduateStudent444;xxx-xxx-xxxx;undergraduateStudent444@department7.university0.edu;22;7033;7
74451;undergraduateStudent445;xxx-xxx-xxxx;undergraduateStudent445@department7.university0.edu;17;;7
74461;undergraduateStudent446;xxx-xxx-xxxx;undergraduateStudent446@department7.university0.edu;18;7011;7
74471;undergraduateStudent447;xxx-xxx-xxxx;undergraduateStudent447@department7.university0.edu;16;7063;7
74481;undergraduateStudent448;xxx-xxx-xxxx;undergraduateStudent448@department7.university0.edu;20;7031;7
74491;undergraduateStudent449;xxx-xxx-xxxx;undergraduateStudent449@department7.university0.edu;23;;7
74501;undergraduateStudent450;xxx-xxx-xxxx;undergraduateStudent450@department7.university0.edu;21;;7
74511;undergraduateStudent451;xxx-xxx-xxxx;undergraduateStudent451@department7.university0.edu;21;7043;7
74521;undergraduateStudent452;xxx-xxx-xxxx;undergraduateStudent452@department7.university0.edu;21;;7
74531;undergraduateStudent453;xxx-xxx-xxxx;undergraduateStudent453@department7.university0.edu;16;;7
80001;undergraduateStudent0;xxx-xxx-xxxx;undergraduateStudent0@department8.university0.edu;20;;8
80011;undergraduateStudent1;xxx-xxx-xxxx;undergraduateStudent1@department8.university0.edu;20;8072;8
80021;undergraduateStudent2;xxx-xxx-xxxx;undergraduateStudent2@department8.university0.edu;16;;8
80031;undergraduateStudent3;xxx-xxx-xxxx;undergraduateStudent3@department8.university0.edu;23;;8
80041;undergraduateStudent4;xxx-xxx-xxxx;undergraduateStudent4@department8.university0.edu;21;;8
80051;undergraduateStudent5;xxx-xxx-xxxx;undergraduateStudent5@department8.university0.edu;16;;8
80061;undergraduateStudent6;xxx-xxx-xxxx;undergraduateStudent6@department8.university0.edu;20;8003;8
80071;undergraduateStudent7;xxx-xxx-xxxx;undergraduateStudent7@department8.university0.edu;18;;8
80081;undergraduateStudent8;xxx-xxx-xxxx;undergraduateStudent8@department8.university0.edu;16;;8
80091;undergraduateStudent9;xxx-xxx-xxxx;undergraduateStudent9@department8.university0.edu;21;;8
80101;undergraduateStudent10;xxx-xxx-xxxx;undergraduateStudent10@department8.university0.edu;19;;8
80111;undergraduateStudent11;xxx-xxx-xxxx;undergraduateStudent11@department8.university0.edu;16;;8
80121;undergraduateStudent12;xxx-xxx-xxxx;undergraduateStudent12@department8.university0.edu;17;8053;8
80131;undergraduateStudent13;xxx-xxx-xxxx;undergraduateStudent13@department8.university0.edu;19;;8
80141;undergraduateStudent14;xxx-xxx-xxxx;undergraduateStudent14@department8.university0.edu;16;;8
80151;undergraduateStudent15;xxx-xxx-xxxx;undergraduateStudent15@department8.university0.edu;20;;8
80161;undergraduateStudent16;xxx-xxx-xxxx;undergraduateStudent16@department8.university0.edu;19;;8
80171;undergraduateStudent17;xxx-xxx-xxxx;undergraduateStudent17@department8.university0.edu;16;;8
80181;undergraduateStudent18;xxx-xxx-xxxx;undergraduateStudent18@department8.university0.edu;22;8092;8
80191;undergraduateStudent19;xxx-xxx-xxxx;undergraduateStudent19@department8.university0.edu;23;;8
80201;undergraduateStudent20;xxx-xxx-xxxx;undergraduateStudent20@department8.university0.edu;24;;8
80211;undergraduateStudent21;xxx-xxx-xxxx;undergraduateStudent21@department8.university0.edu;23;;8
80221;undergraduateStudent22;xxx-xxx-xxxx;undergraduateStudent22@department8.university0.edu;19;8063;8
80231;undergraduateStudent23;xxx-xxx-xxxx;undergraduateStudent23@department8.university0.edu;21;;8
80241;undergraduateStudent24;xxx-xxx-xxxx;undergraduateStudent24@department8.university0.edu;22;8081;8
80251;undergraduateStudent25;xxx-xxx-xxxx;undergraduateStudent25@department8.university0.edu;19;;8
80261;undergraduateStudent26;xxx-xxx-xxxx;undergraduateStudent26@department8.university0.edu;24;;8
80271;undergraduateStudent27;xxx-xxx-xxxx;undergraduateStudent27@department8.university0.edu;16;;8
80281;undergraduateStudent28;xxx-xxx-xxxx;undergraduateStudent28@department8.university0.edu;22;;8
80291;undergraduateStudent29;xxx-xxx-xxxx;undergraduateStudent29@department8.university0.edu;24;8062;8
80301;undergraduateStudent30;xxx-xxx-xxxx;undergraduateStudent30@department8.university0.edu;18;;8
80311;undergraduateStudent31;xxx-xxx-xxxx;undergraduateStudent31@department8.university0.edu;22;;8
80321;undergraduateStudent32;xxx-xxx-xxxx;undergraduateStudent32@department8.university0.edu;17;;8
80331;undergraduateStudent33;xxx-xxx-xxxx;undergraduateStudent33@department8.university0.edu;20;;8
80341;undergraduateStudent34;xxx-xxx-xxxx;undergraduateStudent34@department8.university0.edu;16;;8
80351;undergraduateStudent35;xxx-xxx-xxxx;undergraduateStudent35@department8.university0.edu;20;;8
80361;undergraduateStudent36;xxx-xxx-xxxx;undergraduateStudent36@department8.university0.edu;21;;8
80371;undergraduateStudent37;xxx-xxx-xxxx;undergraduateStudent37@department8.university0.edu;20;;8
80381;undergraduateStudent38;xxx-xxx-xxxx;undergraduateStudent38@department8.university0.edu;16;;8
80391;undergraduateStudent39;xxx-xxx-xxxx;undergraduateStudent39@department8.university0.edu;16;8021;8
80401;undergraduateStudent40;xxx-xxx-xxxx;undergraduateStudent40@department8.university0.edu;20;8062;8
80411;undergraduateStudent41;xxx-xxx-xxxx;undergraduateStudent41@department8.university0.edu;18;;8
80421;undergraduateStudent42;xxx-xxx-xxxx;undergraduateStudent42@department8.university0.edu;22;;8
80431;undergraduateStudent43;xxx-xxx-xxxx;undergraduateStudent43@department8.university0.edu;22;;8
80441;undergraduateStudent44;xxx-xxx-xxxx;undergraduateStudent44@department8.university0.edu;22;;8
80451;undergraduateStudent45;xxx-xxx-xxxx;undergraduateStudent45@department8.university0.edu;22;;8
80461;undergraduateStudent46;xxx-xxx-xxxx;undergraduateStudent46@department8.university0.edu;20;;8
80471;undergraduateStudent47;xxx-xxx-xxxx;undergraduateStudent47@department8.university0.edu;23;;8
80481;undergraduateStudent48;xxx-xxx-xxxx;undergraduateStudent48@department8.university0.edu;23;;8
80491;undergraduateStudent49;xxx-xxx-xxxx;undergraduateStudent49@department8.university0.edu;19;;8
80501;undergraduateStudent50;xxx-xxx-xxxx;undergraduateStudent50@department8.university0.edu;20;;8
80511;undergraduateStudent51;xxx-xxx-xxxx;undergraduateStudent51@department8.university0.edu;24;;8
80521;undergraduateStudent52;xxx-xxx-xxxx;undergraduateStudent52@department8.university0.edu;19;;8
80531;undergraduateStudent53;xxx-xxx-xxxx;undergraduateStudent53@department8.university0.edu;17;8081;8
80541;undergraduateStudent54;xxx-xxx-xxxx;undergraduateStudent54@department8.university0.edu;24;;8
80551;undergraduateStudent55;xxx-xxx-xxxx;undergraduateStudent55@department8.university0.edu;22;;8
80561;undergraduateStudent56;xxx-xxx-xxxx;undergraduateStudent56@department8.university0.edu;19;8102;8
80571;undergraduateStudent57;xxx-xxx-xxxx;undergraduateStudent57@department8.university0.edu;18;;8
80581;undergraduateStudent58;xxx-xxx-xxxx;undergraduateStudent58@department8.university0.edu;23;;8
80591;undergraduateStudent59;xxx-xxx-xxxx;undergraduateStudent59@department8.university0.edu;19;;8
80601;undergraduateStudent60;xxx-xxx-xxxx;undergraduateStudent60@department8.university0.edu;18;8071;8
80611;undergraduateStudent61;xxx-xxx-xxxx;undergraduateStudent61@department8.university0.edu;16;;8
80621;undergraduateStudent62;xxx-xxx-xxxx;undergraduateStudent62@department8.university0.edu;23;;8
80631;undergraduateStudent63;xxx-xxx-xxxx;undergraduateStudent63@department8.university0.edu;17;8003;8
80641;undergraduateStudent64;xxx-xxx-xxxx;undergraduateStudent64@department8.university0.edu;19;;8
80651;undergraduateStudent65;xxx-xxx-xxxx;undergraduateStudent65@department8.university0.edu;23;;8
80661;undergraduateStudent66;xxx-xxx-xxxx;undergraduateStudent66@department8.university0.edu;17;;8
80671;undergraduateStudent67;xxx-xxx-xxxx;undergraduateStudent67@department8.university0.edu;22;;8
80681;undergraduateStudent68;xxx-xxx-xxxx;undergraduateStudent68@department8.university0.edu;21;8061;8
80691;undergraduateStudent69;xxx-xxx-xxxx;undergraduateStudent69@department8.university0.edu;22;8031;8
80701;undergraduateStudent70;xxx-xxx-xxxx;undergraduateStudent70@department8.university0.edu;16;;8
80711;undergraduateStudent71;xxx-xxx-xxxx;undergraduateStudent71@department8.university0.edu;17;;8
80721;undergraduateStudent72;xxx-xxx-xxxx;undergraduateStudent72@department8.university0.edu;17;8031;8
80731;undergraduateStudent73;xxx-xxx-xxxx;undergraduateStudent73@department8.university0.edu;18;;8
80741;undergraduateStudent74;xxx-xxx-xxxx;undergraduateStudent74@department8.university0.edu;22;8031;8
80751;undergraduateStudent75;xxx-xxx-xxxx;undergraduateStudent75@department8.university0.edu;16;;8
80761;undergraduateStudent76;xxx-xxx-xxxx;undergraduateStudent76@department8.university0.edu;20;;8
80771;undergraduateStudent77;xxx-xxx-xxxx;undergraduateStudent77@department8.university0.edu;17;;8
80781;undergraduateStudent78;xxx-xxx-xxxx;undergraduateStudent78@department8.university0.edu;22;;8
80791;undergraduateStudent79;xxx-xxx-xxxx;undergraduateStudent79@department8.university0.edu;21;8003;8
80801;undergraduateStudent80;xxx-xxx-xxxx;undergraduateStudent80@department8.university0.edu;21;8103;8
80811;undergraduateStudent81;xxx-xxx-xxxx;undergraduateStudent81@department8.university0.edu;24;;8
80821;undergraduateStudent82;xxx-xxx-xxxx;undergraduateStudent82@department8.university0.edu;18;;8
80831;undergraduateStudent83;xxx-xxx-xxxx;undergraduateStudent83@department8.university0.edu;24;;8
80841;undergraduateStudent84;xxx-xxx-xxxx;undergraduateStudent84@department8.university0.edu;24;;8
80851;undergraduateStudent85;xxx-xxx-xxxx;undergraduateStudent85@department8.university0.edu;23;;8
80861;undergraduateStudent86;xxx-xxx-xxxx;undergraduateStudent86@department8.university0.edu;19;;8
80871;undergraduateStudent87;xxx-xxx-xxxx;undergraduateStudent87@department8.university0.edu;17;;8
80881;undergraduateStudent88;xxx-xxx-xxxx;undergraduateStudent88@department8.university0.edu;22;8093;8
80891;undergraduateStudent89;xxx-xxx-xxxx;undergraduateStudent89@department8.university0.edu;20;;8
80901;undergraduateStudent90;xxx-xxx-xxxx;undergraduateStudent90@department8.university0.edu;24;;8
80911;undergraduateStudent91;xxx-xxx-xxxx;undergraduateStudent91@department8.university0.edu;21;;8
80921;undergraduateStudent92;xxx-xxx-xxxx;undergraduateStudent92@department8.university0.edu;17;;8
80931;undergraduateStudent93;xxx-xxx-xxxx;undergraduateStudent93@department8.university0.edu;17;;8
80941;undergraduateStudent94;xxx-xxx-xxxx;undergraduateStudent94@department8.university0.edu;24;;8
80951;undergraduateStudent95;xxx-xxx-xxxx;undergraduateStudent95@department8.university0.edu;22;;8
80961;undergraduateStudent96;xxx-xxx-xxxx;undergraduateStudent96@department8.university0.edu;21;;8
80971;undergraduateStudent97;xxx-xxx-xxxx;undergraduateStudent97@department8.university0.edu;23;;8
80981;undergraduateStudent98;xxx-xxx-xxxx;undergraduateStudent98@department8.university0.edu;20;;8
80991;undergraduateStudent99;xxx-xxx-xxxx;undergraduateStudent99@department8.university0.edu;21;;8
81001;undergraduateStudent100;xxx-xxx-xxxx;undergraduateStudent100@department8.university0.edu;17;;8
81011;undergraduateStudent101;xxx-xxx-xxxx;undergraduateStudent101@department8.university0.edu;24;;8
81021;undergraduateStudent102;xxx-xxx-xxxx;undergraduateStudent102@department8.university0.edu;24;;8
81031;undergraduateStudent103;xxx-xxx-xxxx;undergraduateStudent103@department8.university0.edu;24;;8
81041;undergraduateStudent104;xxx-xxx-xxxx;undergraduateStudent104@department8.university0.edu;19;8001;8
81051;undergraduateStudent105;xxx-xxx-xxxx;undergraduateStudent105@department8.university0.edu;20;;8
81061;undergraduateStudent106;xxx-xxx-xxxx;undergraduateStudent106@department8.university0.edu;21;;8
81071;undergraduateStudent107;xxx-xxx-xxxx;undergraduateStudent107@department8.university0.edu;24;8013;8
81081;undergraduateStudent108;xxx-xxx-xxxx;undergraduateStudent108@department8.university0.edu;23;8023;8
81091;undergraduateStudent109;xxx-xxx-xxxx;undergraduateStudent109@department8.university0.edu;18;;8
81101;undergraduateStudent110;xxx-xxx-xxxx;undergraduateStudent110@department8.university0.edu;21;;8
81111;undergraduateStudent111;xxx-xxx-xxxx;undergraduateStudent111@department8.university0.edu;19;8023;8
81121;undergraduateStudent112;xxx-xxx-xxxx;undergraduateStudent112@department8.university0.edu;20;;8
81131;undergraduateStudent113;xxx-xxx-xxxx;undergraduateStudent113@department8.university0.edu;19;;8
81141;undergraduateStudent114;xxx-xxx-xxxx;undergraduateStudent114@department8.university0.edu;18;;8
81151;undergraduateStudent115;xxx-xxx-xxxx;undergraduateStudent115@department8.university0.edu;17;8073;8
81161;undergraduateStudent116;xxx-xxx-xxxx;undergraduateStudent116@department8.university0.edu;23;8061;8
81171;undergraduateStudent117;xxx-xxx-xxxx;undergraduateStudent117@department8.university0.edu;20;;8
81181;undergraduateStudent118;xxx-xxx-xxxx;undergraduateStudent118@department8.university0.edu;23;8053;8
81191;undergraduateStudent119;xxx-xxx-xxxx;undergraduateStudent119@department8.university0.edu;18;8052;8
81201;undergraduateStudent120;xxx-xxx-xxxx;undergraduateStudent120@department8.university0.edu;17;8092;8
81211;undergraduateStudent121;xxx-xxx-xxxx;undergraduateStudent121@department8.university0.edu;23;;8
81221;undergraduateStudent122;xxx-xxx-xxxx;undergraduateStudent122@department8.university0.edu;18;8063;8
81231;undergraduateStudent123;xxx-xxx-xxxx;undergraduateStudent123@department8.university0.edu;18;;8
81241;undergraduateStudent124;xxx-xxx-xxxx;undergraduateStudent124@department8.university0.edu;19;;8
81251;undergraduateStudent125;xxx-xxx-xxxx;undergraduateStudent125@department8.university0.edu;16;;8
81261;undergraduateStudent126;xxx-xxx-xxxx;undergraduateStudent126@department8.university0.edu;16;;8
81271;undergraduateStudent127;xxx-xxx-xxxx;undergraduateStudent127@department8.university0.edu;23;8021;8
81281;undergraduateStudent128;xxx-xxx-xxxx;undergraduateStudent128@department8.university0.edu;17;8031;8
81291;undergraduateStudent129;xxx-xxx-xxxx;undergraduateStudent129@department8.university0.edu;21;;8
81301;undergraduateStudent130;xxx-xxx-xxxx;undergraduateStudent130@department8.university0.edu;20;8102;8
81311;undergraduateStudent131;xxx-xxx-xxxx;undergraduateStudent131@department8.university0.edu;21;8072;8
81321;undergraduateStudent132;xxx-xxx-xxxx;undergraduateStudent132@department8.university0.edu;20;;8
81331;undergraduateStudent133;xxx-xxx-xxxx;undergraduateStudent133@department8.university0.edu;17;;8
81341;undergraduateStudent134;xxx-xxx-xxxx;undergraduateStudent134@department8.university0.edu;19;;8
81351;undergraduateStudent135;xxx-xxx-xxxx;undergraduateStudent135@department8.university0.edu;16;;8
81361;undergraduateStudent136;xxx-xxx-xxxx;undergraduateStudent136@department8.university0.edu;24;;8
81371;undergraduateStudent137;xxx-xxx-xxxx;undergraduateStudent137@department8.university0.edu;21;;8
81381;undergraduateStudent138;xxx-xxx-xxxx;undergraduateStudent138@department8.university0.edu;24;8071;8
81391;undergraduateStudent139;xxx-xxx-xxxx;undergraduateStudent139@department8.university0.edu;22;8042;8
81401;undergraduateStudent140;xxx-xxx-xxxx;undergraduateStudent140@department8.university0.edu;23;;8
81411;undergraduateStudent141;xxx-xxx-xxxx;undergraduateStudent141@department8.university0.edu;20;;8
81421;undergraduateStudent142;xxx-xxx-xxxx;undergraduateStudent142@department8.university0.edu;19;;8
81431;undergraduateStudent143;xxx-xxx-xxxx;undergraduateStudent143@department8.university0.edu;23;8022;8
81441;undergraduateStudent144;xxx-xxx-xxxx;undergraduateStudent144@department8.university0.edu;17;;8
81451;undergraduateStudent145;xxx-xxx-xxxx;undergraduateStudent145@department8.university0.edu;19;;8
81461;undergraduateStudent146;xxx-xxx-xxxx;undergraduateStudent146@department8.university0.edu;19;;8
81471;undergraduateStudent147;xxx-xxx-xxxx;undergraduateStudent147@department8.university0.edu;21;;8
81481;undergraduateStudent148;xxx-xxx-xxxx;undergraduateStudent148@department8.university0.edu;20;;8
81491;undergraduateStudent149;xxx-xxx-xxxx;undergraduateStudent149@department8.university0.edu;16;;8
81501;undergraduateStudent150;xxx-xxx-xxxx;undergraduateStudent150@department8.university0.edu;16;8031;8
81511;undergraduateStudent151;xxx-xxx-xxxx;undergraduateStudent151@department8.university0.edu;20;;8
81521;undergraduateStudent152;xxx-xxx-xxxx;undergraduateStudent152@department8.university0.edu;16;;8
81531;undergraduateStudent153;xxx-xxx-xxxx;undergraduateStudent153@department8.university0.edu;19;8023;8
81541;undergraduateStudent154;xxx-xxx-xxxx;undergraduateStudent154@department8.university0.edu;16;;8
81551;undergraduateStudent155;xxx-xxx-xxxx;undergraduateStudent155@department8.university0.edu;18;;8
81561;undergraduateStudent156;xxx-xxx-xxxx;undergraduateStudent156@department8.university0.edu;18;8053;8
81571;undergraduateStudent157;xxx-xxx-xxxx;undergraduateStudent157@department8.university0.edu;20;;8
