nr;name;telephone;emailAddress;age;undergraduateDegreeFrom;advisor;memberOf
1010042;graduateStudent4;xxx-xxx-xxxx;graduateStudent4@department1.university1.edu;26;119;101002;101
1010052;graduateStudent5;xxx-xxx-xxxx;graduateStudent5@department1.university1.edu;25;945;101013;101
1010062;graduateStudent6;xxx-xxx-xxxx;graduateStudent6@department1.university1.edu;26;984;101031;101
1010072;graduateStudent7;xxx-xxx-xxxx;graduateStudent7@department1.university1.edu;25;697;101023;101
1010082;graduateStudent8;xxx-xxx-xxxx;graduateStudent8@department1.university1.edu;27;794;101031;101
1010092;graduateStudent9;xxx-xxx-xxxx;graduateStudent9@department1.university1.edu;24;799;101031;101
1010102;graduateStudent10;xxx-xxx-xxxx;graduateStudent10@department1.university1.edu;20;66;101122;101
1010112;graduateStudent11;xxx-xxx-xxxx;graduateStudent11@department1.university1.edu;21;939;101001;101
1010122;graduateStudent12;xxx-xxx-xxxx;graduateStudent12@department1.university1.edu;21;471;101112;101
1010132;graduateStudent13;xxx-xxx-xxxx;graduateStudent13@department1.university1.edu;24;274;101092;101
1010142;graduateStudent14;xxx-xxx-xxxx;graduateStudent14@department1.university1.edu;25;793;101063;101
1010152;graduateStudent15;xxx-xxx-xxxx;graduateStudent15@department1.university1.edu;21;949;101072;101
1010162;graduateStudent16;xxx-xxx-xxxx;graduateStudent16@department1.university1.edu;22;672;101001;101
1010172;graduateStudent17;xxx-xxx-xxxx;graduateStudent17@department1.university1.edu;22;310;101043;101
1010182;graduateStudent18;xxx-xxx-xxxx;graduateStudent18@department1.university1.edu;25;793;101002;101
1010192;graduateStudent19;xxx-xxx-xxxx;graduateStudent19@department1.university1.edu;22;180;101061;101
1010202;graduateStudent20;xxx-xxx-xxxx;graduateStudent20@department1.university1.edu;27;719;101003;101
1010212;graduateStudent21;xxx-xxx-xxxx;graduateStudent21@department1.university1.edu;24;597;101132;101
1010222;graduateStudent22;xxx-xxx-xxxx;graduateStudent22@department1.university1.edu;20;70;101073;101
1010232;graduateStudent23;xxx-xxx-xxxx;graduateStudent23@department1.university1.edu;20;687;101012;101
1010242;graduateStudent24;xxx-xxx-xxxx;graduateStudent24@department1.university1.edu;26;643;101003;101
1010252;graduateStudent25;xxx-xxx-xxxx;graduateStudent25@department1.university1.edu;24;751;101013;101
1010262;graduateStudent26;xxx-xxx-xxxx;graduateStudent26@department1.university1.edu;20;636;101093;101
1010272;graduateStudent27;xxx-xxx-xxxx;graduateStudent27@department1.university1.edu;27;365;101061;101
1010282;graduateStudent28;xxx-xxx-xxxx;graduateStudent28@department1.university1.edu;23;269;101031;101
1010292;graduateStudent29;xxx-xxx-xxxx;graduateStudent29@department1.university1.edu;26;816;101041;101
1010302;graduateStudent30;xxx-xxx-xxxx;graduateStudent30@department1.university1.edu;24;108;101053;101
1010312;graduateStudent31;xxx-xxx-xxxx;graduateStudent31@department1.university1.edu;21;172;101071;101
1010322;graduateStudent32;xxx-xxx-xxxx;graduateStudent32@department1.university1.edu;25;804;101083;101
1010332;graduateStudent33;xxx-xxx-xxxx;graduateStudent33@department1.university1.edu;20;273;101041;101
1010342;graduateStudent34;xxx-xxx-xxxx;graduateStudent34@department1.university1.edu;27;533;101132;101
1010352;graduateStudent35;xxx-xxx-xxxx;graduateStudent35@department1.university1.edu;24;259;101001;101
1010362;graduateStudent36;xxx-xxx-xxxx;graduateStudent36@department1.university1.edu;23;867;101062;101
1010372;graduateStudent37;xxx-xxx-xxxx;graduateStudent37@department1.university1.edu;20;637;101022;101
1010382;graduateStudent38;xxx-xxx-xxxx;graduateStudent38@department1.university1.edu;27;164;101011;101
1010392;graduateStudent39;xxx-xxx-xxxx;graduateStudent39@department1.university1.edu;27;457;101083;101
1010402;graduateStudent40;xxx-xxx-xxxx;graduateStudent40@department1.university1.edu;21;265;101082;101
1010412;graduateStudent41;xxx-xxx-xxxx;graduateStudent41@department1.university1.edu;26;379;101112;101
1010422;graduateStudent42;xxx-xxx-xxxx;graduateStudent42@department1.university1.edu;20;737;101051;101
1010432;graduateStudent43;xxx-xxx-xxxx;graduateStudent43@department1.university1.edu;24;327;101013;101
1010442;graduateStudent44;xxx-xxx-xxxx;graduateStudent44@department1.university1.edu;25;250;101102;101
1010452;graduateStudent45;xxx-xxx-xxxx;graduateStudent45@department1.university1.edu;21;992;101093;101
1010462;graduateStudent46;xxx-xxx-xxxx;graduateStudent46@department1.university1.edu;23;544;101003;101
1010472;graduateStudent47;xxx-xxx-xxxx;graduateStudent47@department1.university1.edu;27;780;101002;101
1010482;graduateStudent48;xxx-xxx-xxxx;graduateStudent48@department1.university1.edu;26;375;101051;101
1010492;graduateStudent49;xxx-xxx-xxxx;graduateStudent49@department1.university1.edu;27;379;101092;101
1010502;graduateStudent50;xxx-xxx-xxxx;graduateStudent50@department1.university1.edu;24;822;101051;101
1010512;graduateStudent51;xxx-xxx-xxxx;graduateStudent51@department1.university1.edu;22;526;101031;101
1010522;graduateStudent52;xxx-xxx-xxxx;graduateStudent52@department1.university1.edu;22;810;101003;101
1010532;graduateStudent53;xxx-xxx-xxxx;graduateStudent53@department1.university1.edu;20;330;101102;101
1010542;graduateStudent54;xxx-xxx-xxxx;graduateStudent54@department1.university1.edu;20;574;101102;101
1010552;graduateStudent55;xxx-xxx-xxxx;graduateStudent55@department1.university1.edu;26;469;101051;101
1010562;graduateStudent56;xxx-xxx-xxxx;graduateStudent56@department1.university1.edu;22;998;101053;101
1010572;graduateStudent57;xxx-xxx-xxxx;graduateStudent57@department1.university1.edu;21;179;101092;101
1010582;graduateStudent58;xxx-xxx-xxxx;graduateStudent58@department1.university1.edu;20;414;101132;101
1010592;graduateStudent59;xxx-xxx-xxxx;graduateStudent59@department1.university1.edu;20;691;101072;101
1010602;graduateStudent60;xxx-xxx-xxxx;graduateStudent60@department1.university1.edu;24;125;101053;101
1010612;graduateStudent61;xxx-xxx-xxxx;graduateStudent61@department1.university1.edu;22;82;101041;101
1010622;graduateStudent62;xxx-xxx-xxxx;graduateStudent62@department1.university1.edu;24;694;101001;101
1010632;graduateStudent63;xxx-xxx-xxxx;graduateStudent63@department1.university1.edu;21;155;101032;101
1010642;graduateStudent64;xxx-xxx-xxxx;graduateStudent64@department1.university1.edu;25;722;101072;101
1010652;graduateStudent65;xxx-xxx-xxxx;graduateStudent65@department1.university1.edu;25;491;101042;101
1010662;graduateStudent66;xxx-xxx-xxxx;graduateStudent66@department1.university1.edu;27;380;101063;101
1010672;graduateStudent67;xxx-xxx-xxxx;graduateStudent67@department1.university1.edu;27;721;101062;101
1010682;graduateStudent68;xxx-xxx-xxxx;graduateStudent68@department1.university1.edu;25;46;101092;101
1010692;graduateStudent69;xxx-xxx-xxxx;graduateStudent69@department1.university1.edu;27;224;101052;101
1010702;graduateStudent70;xxx-xxx-xxxx;graduateStudent70@department1.university1.edu;21;932;101071;101
1010712;graduateStudent71;xxx-xxx-xxxx;graduateStudent71@department1.university1.edu;21;332;101031;101
1010722;graduateStudent72;xxx-xxx-xxxx;graduateStudent72@department1.university1.edu;26;239;101072;101
1010732;graduateStudent73;xxx-xxx-xxxx;graduateStudent73@department1.university1.edu;27;871;101001;101
1010742;graduateStudent74;xxx-xxx-xxxx;graduateStudent74@department1.university1.edu;27;163;101013;101
1010752;graduateStudent75;xxx-xxx-xxxx;graduateStudent75@department1.university1.edu;27;711;101062;101
1010762;graduateStudent76;xxx-xxx-xxxx;graduateStudent76@department1.university1.edu;26;447;101073;101
1010772;graduateStudent77;xxx-xxx-xxxx;graduateStudent77@department1.university1.edu;24;673;101122;101
1010782;graduateStudent78;xxx-xxx-xxxx;graduateStudent78@department1.university1.edu;23;58;101033;101
1010792;graduateStudent79;xxx-xxx-xxxx;graduateStudent79@department1.university1.edu;21;131;101011;101
1010802;graduateStudent80;xxx-xxx-xxxx;graduateStudent80@department1.university1.edu;23;756;101052;101
1010812;graduateStudent81;xxx-xxx-xxxx;graduateStudent81@department1.university1.edu;23;96;101042;101
1010822;graduateStudent82;xxx-xxx-xxxx;graduateStudent82@department1.university1.edu;25;47;101001;101
1010832;graduateStudent83;xxx-xxx-xxxx;graduateStudent83@department1.university1.edu;21;787;101102;101
1010842;graduateStudent84;xxx-xxx-xxxx;graduateStudent84@department1.university1.edu;24;733;101063;101
1010852;graduateStudent85;xxx-xxx-xxxx;graduateStudent85@department1.university1.edu;27;536;101003;101
1010862;graduateStudent86;xxx-xxx-xxxx;graduateStudent86@department1.university1.edu;23;97;101012;101
1010872;graduateStudent87;xxx-xxx-xxxx;graduateStudent87@department1.university1.edu;20;134;101061;101
1010882;graduateStudent88;xxx-xxx-xxxx;graduateStudent88@department1.university1.edu;20;185;101093;101
1010892;graduateStudent89;xxx-xxx-xxxx;graduateStudent89@department1.university1.edu;24;220;101052;101
1010902;graduateStudent90;xxx-xxx-xxxx;graduateStudent90@department1.university1.edu;20;656;101031;101
1010912;graduateStudent91;xxx-xxx-xxxx;graduateStudent91@department1.university1.edu;21;568;101032;101
1010922;graduateStudent92;xxx-xxx-xxxx;graduateStudent92@department1.university1.edu;24;680;101072;101
1010932;graduateStudent93;xxx-xxx-xxxx;graduateStudent93@department1.university1.edu;25;836;101003;101
1010942;graduateStudent94;xxx-xxx-xxxx;graduateStudent94@department1.university1.edu;26;159;101043;101
1010952;graduateStudent95;xxx-xxx-xxxx;graduateStudent95@department1.university1.edu;22;688;101021;101
1010962;graduateStudent96;xxx-xxx-xxxx;graduateStudent96@department1.university1.edu;21;367;101083;101
1010972;graduateStudent97;xxx-xxx-xxxx;graduateStudent97@department1.university1.edu;22;834;101011;101
1010982;graduateStudent98;xxx-xxx-xxxx;graduateStudent98@department1.university1.edu;25;439;101022;101
1010992;graduateStudent99;xxx-xxx-xxxx;graduateStudent99@department1.university1.edu;20;981;101001;101
1011002;graduateStudent100;xxx-xxx-xxxx;graduateStudent100@department1.university1.edu;26;688;101021;101
1011012;graduateStudent101;xxx-xxx-xxxx;graduateStudent101@department1.university1.edu;22;618;101093;101
1011022;graduateStudent102;xxx-xxx-xxxx;graduateStudent102@department1.university1.edu;25;554;101031;101
1011032;graduateStudent103;xxx-xxx-xxxx;graduateStudent103@department1.university1.edu;26;29;101051;101
1011042;graduateStudent104;xxx-xxx-xxxx;graduateStudent104@department1.university1.edu;25;469;101013;101
1011052;graduateStudent105;xxx-xxx-xxxx;graduateStudent105@department1.university1.edu;21;630;101011;101
1011062;graduateStudent106;xxx-xxx-xxxx;graduateStudent106@department1.university1.edu;22;227;101042;101
1011072;graduateStudent107;xxx-xxx-xxxx;graduateStudent107@department1.university1.edu;23;543;101021;101
1011082;graduateStudent108;xxx-xxx-xxxx;graduateStudent108@department1.university1.edu;25;268;101022;101
1011092;graduateStudent109;xxx-xxx-xxxx;graduateStudent109@department1.university1.edu;20;206;101072;101
1011102;graduateStudent110;xxx-xxx-xxxx;graduateStudent110@department1.university1.edu;20;672;101031;101
1011112;graduateStudent111;xxx-xxx-xxxx;graduateStudent111@department1.university1.edu;24;875;101001;101
1011122;graduateStudent112;xxx-xxx-xxxx;graduateStudent112@department1.university1.edu;26;947;101022;101
1011132;graduateStudent113;xxx-xxx-xxxx;graduateStudent113@department1.university1.edu;21;806;101022;101
1011142;graduateStudent114;xxx-xxx-xxxx;graduateStudent114@department1.university1.edu;23;753;101093;101
1020002;graduateStudent0;xxx-xxx-xxxx;graduateStudent0@department2.university1.edu;26;756;102071;102
1020012;graduateStudent1;xxx-xxx-xxxx;graduateStudent1@department2.university1.edu;20;343;102073;102
1020022;graduateStudent2;xxx-xxx-xxxx;graduateStudent2@department2.university1.edu;24;794;102031;102
1020032;graduateStudent3;xxx-xxx-xxxx;graduateStudent3@department2.university1.edu;22;125;102062;102
1020042;graduateStudent4;xxx-xxx-xxxx;graduateStudent4@department2.university1.edu;21;242;102081;102
1020052;graduateStudent5;xxx-xxx-xxxx;graduateStudent5@department2.university1.edu;27;224;102033;102
1020062;graduateStudent6;xxx-xxx-xxxx;graduateStudent6@department2.university1.edu;27;933;102021;102
1020072;graduateStudent7;xxx-xxx-xxxx;graduateStudent7@department2.university1.edu;24;583;102013;102
1020082;graduateStudent8;xxx-xxx-xxxx;graduateStudent8@department2.university1.edu;26;426;102033;102
1020092;graduateStudent9;xxx-xxx-xxxx;graduateStudent9@department2.university1.edu;23;229;102071;102
1020102;graduateStudent10;xxx-xxx-xxxx;graduateStudent10@department2.university1.edu;25;117;102102;102
1020112;graduateStudent11;xxx-xxx-xxxx;graduateStudent11@department2.university1.edu;24;102;102062;102
1020122;graduateStudent12;xxx-xxx-xxxx;graduateStudent12@department2.university1.edu;25;233;102001;102
1020132;graduateStudent13;xxx-xxx-xxxx;graduateStudent13@department2.university1.edu;26;81;102012;102
1020142;graduateStudent14;xxx-xxx-xxxx;graduateStudent14@department2.university1.edu;21;800;102011;102
1020152;graduateStudent15;xxx-xxx-xxxx;graduateStudent15@department2.university1.edu;22;925;102031;102
1020162;graduateStudent16;xxx-xxx-xxxx;graduateStudent16@department2.university1.edu;21;372;102071;102
1020172;graduateStudent17;xxx-xxx-xxxx;graduateStudent17@department2.university1.edu;21;407;102001;102
1020182;graduateStudent18;xxx-xxx-xxxx;graduateStudent18@department2.university1.edu;20;684;102052;102
1020192;graduateStudent19;xxx-xxx-xxxx;graduateStudent19@department2.university1.edu;25;27;102043;102
1020202;graduateStudent20;xxx-xxx-xxxx;graduateStudent20@department2.university1.edu;25;223;102092;102
1020212;graduateStudent21;xxx-xxx-xxxx;graduateStudent21@department2.university1.edu;26;986;102022;102
1020222;graduateStudent22;xxx-xxx-xxxx;graduateStudent22@department2.university1.edu;23;863;102053;102
1020232;graduateStudent23;xxx-xxx-xxxx;graduateStudent23@department2.university1.edu;26;848;102001;102
1020242;graduateStudent24;xxx-xxx-xxxx;graduateStudent24@department2.university1.edu;26;818;102001;102
1020252;graduateStudent25;xxx-xxx-xxxx;graduateStudent25@department2.university1.edu;25;942;102112;102
1020262;graduateStudent26;xxx-xxx-xxxx;graduateStudent26@department2.university1.edu;22;782;102061;102
1020272;graduateStudent27;xxx-xxx-xxxx;graduateStudent27@department2.university1.edu;25;177;102092;102
1020282;graduateStudent28;xxx-xxx-xxxx;graduateStudent28@department2.university1.edu;25;88;102043;102
1020292;graduateStudent29;xxx-xxx-xxxx;graduateStudent29@department2.university1.edu;20;545;102053;102
1020302;graduateStudent30;xxx-xxx-xxxx;graduateStudent30@department2.university1.edu;26;44;102073;102
1020312;graduateStudent31;xxx-xxx-xxxx;graduateStudent31@department2.university1.edu;23;360;102072;102
1020322;graduateStudent32;xxx-xxx-xxxx;graduateStudent32@department2.university1.edu;27;262;102011;102
1020332;graduateStudent33;xxx-xxx-xxxx;graduateStudent33@department2.university1.edu;26;922;102013;102
1020342;graduateStudent34;xxx-xxx-xxxx;graduateStudent34@department2.university1.edu;26;63;102082;102
1020352;graduateStudent35;xxx-xxx-xxxx;graduateStudent35@department2.university1.edu;24;121;102081;102
1020362;graduateStudent36;xxx-xxx-xxxx;graduateStudent36@department2.university1.edu;24;164;102043;102
1020372;graduateStudent37;xxx-xxx-xxxx;graduateStudent37@department2.university1.edu;22;14;102073;102
1020382;graduateStudent38;xxx-xxx-xxxx;graduateStudent38@department2.university1.edu;25;104;102053;102
1020392;graduateStudent39;xxx-xxx-xxxx;graduateStudent39@department2.university1.edu;25;759;102041;102
1020402;graduateStudent40;xxx-xxx-xxxx;graduateStudent40@department2.university1.edu;24;558;102063;102
1020412;graduateStudent41;xxx-xxx-xxxx;graduateStudent41@department2.university1.edu;27;118;102023;102
1020422;graduateStudent42;xxx-xxx-xxxx;graduateStudent42@department2.university1.edu;22;893;102023;102
1020432;graduateStudent43;xxx-xxx-xxxx;graduateStudent43@department2.university1.edu;26;207;102001;102
1020442;graduateStudent44;xxx-xxx-xxxx;graduateStudent44@department2.university1.edu;21;430;102022;102
1020452;graduateStudent45;xxx-xxx-xxxx;graduateStudent45@department2.university1.edu;20;912;102011;102
1020462;graduateStudent46;xxx-xxx-xxxx;graduateStudent46@department2.university1.edu;27;849;102021;102
1020472;graduateStudent47;xxx-xxx-xxxx;graduateStudent47@department2.university1.edu;21;60;102071;102
1020482;graduateStudent48;xxx-xxx-xxxx;graduateStudent48@department2.university1.edu;20;877;102043;102
1020492;graduateStudent49;xxx-xxx-xxxx;graduateStudent49@department2.university1.edu;23;53;102071;102
1020502;graduateStudent50;xxx-xxx-xxxx;graduateStudent50@department2.university1.edu;23;508;102112;102
1020512;graduateStudent51;xxx-xxx-xxxx;graduateStudent51@department2.university1.edu;24;452;102031;102
1020522;graduateStudent52;xxx-xxx-xxxx;graduateStudent52@department2.university1.edu;23;826;102032;102
1020532;graduateStudent53;xxx-xxx-xxxx;graduateStudent53@department2.university1.edu;26;221;102071;102
1020542;graduateStudent54;xxx-xxx-xxxx;graduateStudent54@department2.university1.edu;24;800;102051;102
1020552;graduateStudent55;xxx-xxx-xxxx;graduateStudent55@department2.university1.edu;24;650;102043;102
1020562;graduateStudent56;xxx-xxx-xxxx;graduateStudent56@department2.university1.edu;20;367;102041;102
1020572;graduateStudent57;xxx-xxx-xxxx;graduateStudent57@department2.university1.edu;20;624;102073;102
1020582;graduateStudent58;xxx-xxx-xxxx;graduateStudent58@department2.university1.edu;22;77;102081;102
1020592;graduateStudent59;xxx-xxx-xxxx;graduateStudent59@department2.university1.edu;24;425;102023;102
1020602;graduateStudent60;xxx-xxx-xxxx;graduateStudent60@department2.university1.edu;24;180;102082;102
1020612;graduateStudent61;xxx-xxx-xxxx;graduateStudent61@department2.university1.edu;20;901;102073;102
1020622;graduateStudent62;xxx-xxx-xxxx;graduateStudent62@department2.university1.edu;27;701;102073;102
1020632;graduateStudent63;xxx-xxx-xxxx;graduateStudent63@department2.university1.edu;26;338;102023;102
1020642;graduateStudent64;xxx-xxx-xxxx;graduateStudent64@department2.university1.edu;27;875;102033;102
1020652;graduateStudent65;xxx-xxx-xxxx;graduateStudent65@department2.university1.edu;20;587;102001;102
1020662;graduateStudent66;xxx-xxx-xxxx;graduateStudent66@department2.university1.edu;23;224;102063;102
1020672;graduateStudent67;xxx-xxx-xxxx;graduateStudent67@department2.university1.edu;27;573;102002;102
1020682;graduateStudent68;xxx-xxx-xxxx;graduateStudent68@department2.university1.edu;22;696;102003;102
1020692;graduateStudent69;xxx-xxx-xxxx;graduateStudent69@department2.university1.edu;24;744;102031;102
1020702;graduateStudent70;xxx-xxx-xxxx;graduateStudent70@department2.university1.edu;20;212;102052;102
1020712;graduateStudent71;xxx-xxx-xxxx;graduateStudent71@department2.university1.edu;27;489;102053;102
1020722;graduateStudent72;xxx-xxx-xxxx;graduateStudent72@department2.university1.edu;24;873;102053;102
1020732;graduateStudent73;xxx-xxx-xxxx;graduateStudent73@department2.university1.edu;26;811;102112;102
1020742;graduateStudent74;xxx-xxx-xxxx;graduateStudent74@department2.university1.edu;23;887;102112;102
1020752;graduateStudent75;xxx-xxx-xxxx;graduateStudent75@department2.university1.edu;26;8;102043;102
1020762;graduateStudent76;xxx-xxx-xxxx;graduateStudent76@department2.university1.edu;22;856;102001;102
1020772;graduateStudent77;xxx-xxx-xxxx;graduateStudent77@department2.university1.edu;26;983;102082;102
1020782;graduateStudent78;xxx-xxx-xxxx;graduateStudent78@department2.university1.edu;22;420;102041;102
1020792;graduateStudent79;xxx-xxx-xxxx;graduateStudent79@department2.university1.edu;25;8;102053;102
1020802;graduateStudent80;xxx-xxx-xxxx;graduateStudent80@department2.university1.edu;24;463;102062;102
1020812;graduateStudent81;xxx-xxx-xxxx;graduateStudent81@department2.university1.edu;25;211;102021;102
1020822;graduateStudent82;xxx-xxx-xxxx;graduateStudent82@department2.university1.edu;23;382;102102;102
1020832;graduateStudent83;xxx-xxx-xxxx;graduateStudent83@department2.university1.edu;27;896;102073;102
1020842;graduateStudent84;xxx-xxx-xxxx;graduateStudent84@department2.university1.edu;27;683;102033;102
1020852;graduateStudent85;xxx-xxx-xxxx;graduateStudent85@department2.university1.edu;20;930;102062;102
1020862;graduateStudent86;xxx-xxx-xxxx;graduateStudent86@department2.university1.edu;22;990;102013;102
1020872;graduateStudent87;xxx-xxx-xxxx;graduateStudent87@department2.university1.edu;21;845;102043;102
1020882;graduateStudent88;xxx-xxx-xxxx;graduateStudent88@department2.university1.edu;25;62;102011;102
1020892;graduateStudent89;xxx-xxx-xxxx;graduateStudent89@department2.university1.edu;23;859;102072;102
1020902;graduateStudent90;xxx-xxx-xxxx;graduateStudent90@department2.university1.edu;21;269;102041;102
1020912;graduateStudent91;xxx-xxx-xxxx;graduateStudent91@department2.university1.edu;21;644;102112;102
1020922;graduateStudent92;xxx-xxx-xxxx;graduateStudent92@department2.university1.edu;20;351;102072;102
1020932;graduateStudent93;xxx-xxx-xxxx;graduateStudent93@department2.university1.edu;27;476;102033;102
1020942;graduateStudent94;xxx-xxx-xxxx;graduateStudent94@department2.university1.edu;23;542;102061;102
1020952;graduateStudent95;xxx-xxx-xxxx;graduateStudent95@department2.university1.edu;22;706;102001;102
1020962;graduateStudent96;xxx-xxx-xxxx;graduateStudent96@department2.university1.edu;26;652;102041;102
1020972;graduateStudent97;xxx-xxx-xxxx;graduateStudent97@department2.university1.edu;26;180;102031;102
1020982;graduateStudent98;xxx-xxx-xxxx;graduateStudent98@department2.university1.edu;24;941;102053;102
1020992;graduateStudent99;xxx-xxx-xxxx;graduateStudent99@department2.university1.edu;24;584;102043;102
1021002;graduateStudent100;xxx-xxx-xxxx;graduateStudent100@department2.university1.edu;23;715;102063;102
1021012;graduateStudent101;xxx-xxx-xxxx;graduateStudent101@department2.university1.edu;25;673;102081;102
1021022;graduateStudent102;xxx-xxx-xxxx;graduateStudent102@department2.university1.edu;20;362;102033;102
1021032;graduateStudent103;xxx-xxx-xxxx;graduateStudent103@department2.university1.edu;21;117;102043;102
1021042;graduateStudent104;xxx-xxx-xxxx;graduateStudent104@department2.university1.edu;26;521;102053;102
1021052;graduateStudent105;xxx-xxx-xxxx;graduateStudent105@department2.university1.edu;22;241;102021;102
1021062;graduateStudent106;xxx-xxx-xxxx;graduateStudent106@department2.university1.edu;21;511;102061;102
1021072;graduateStudent107;xxx-xxx-xxxx;graduateStudent107@department2.university1.edu;24;132;102081;102
1030002;graduateStudent0;xxx-xxx-xxxx;graduateStudent0@department3.university1.edu;24;853;103021;103
1030012;graduateStudent1;xxx-xxx-xxxx;graduateStudent1@department3.university1.edu;20;444;103042;103
1030022;graduateStudent2;xxx-xxx-xxxx;graduateStudent2@department3.university1.edu;22;719;103041;103
1030032;graduateStudent3;xxx-xxx-xxxx;graduateStudent3@department3.university1.edu;25;915;103063;103
1030042;graduateStudent4;xxx-xxx-xxxx;graduateStudent4@department3.university1.edu;23;826;103042;103
1030052;graduateStudent5;xxx-xxx-xxxx;graduateStudent5@department3.university1.edu;22;972;103112;103
1030062;graduateStudent6;xxx-xxx-xxxx;graduateStudent6@department3.university1.edu;21;825;103053;103
1030072;graduateStudent7;xxx-xxx-xxxx;graduateStudent7@department3.university1.edu;20;985;103051;103
1030082;graduateStudent8;xxx-xxx-xxxx;graduateStudent8@department3.university1.edu;20;350;103023;103
1030092;graduateStudent9;xxx-xxx-xxxx;graduateStudent9@department3.university1.edu;23;470;103031;103
1030102;graduateStudent10;xxx-xxx-xxxx;graduateStudent10@department3.university1.edu;26;782;103021;103
1030112;graduateStudent11;xxx-xxx-xxxx;graduateStudent11@department3.university1.edu;24;475;103073;103
1030122;graduateStudent12;xxx-xxx-xxxx;graduateStudent12@department3.university1.edu;26;437;103021;103
1030132;graduateStudent13;xxx-xxx-xxxx;graduateStudent13@department3.university1.edu;26;887;103033;103
1030142;graduateStudent14;xxx-xxx-xxxx;graduateStudent14@department3.university1.edu;20;942;103041;103
1030152;graduateStudent15;xxx-xxx-xxxx;graduateStudent15@department3.university1.edu;20;299;103051;103
1030162;graduateStudent16;xxx-xxx-xxxx;graduateStudent16@department3.university1.edu;26;211;103081;103
1030172;graduateStudent17;xxx-xxx-xxxx;graduateStudent17@department3.university1.edu;23;975;103062;103
1030182;graduateStudent18;xxx-xxx-xxxx;graduateStudent18@department3.university1.edu;26;145;103002;103
1030192;graduateStudent19;xxx-xxx-xxxx;graduateStudent19@department3.university1.edu;26;608;103042;103
1030202;graduateStudent20;xxx-xxx-xxxx;graduateStudent20@department3.university1.edu;22;32;103063;103
1030212;graduateStudent21;xxx-xxx-xxxx;graduateStudent21@department3.university1.edu;20;395;103051;103
1030222;graduateStudent22;xxx-xxx-xxxx;graduateStudent22@department3.university1.edu;20;436;103011;103
1030232;graduateStudent23;xxx-xxx-xxxx;graduateStudent23@department3.university1.edu;25;911;103003;103
1030242;graduateStudent24;xxx-xxx-xxxx;graduateStudent24@department3.university1.edu;24;472;103063;103
1030252;graduateStudent25;xxx-xxx-xxxx;graduateStudent25@department3.university1.edu;23;661;103021;103
1030262;graduateStudent26;xxx-xxx-xxxx;graduateStudent26@department3.university1.edu;25;721;103033;103
1030272;graduateStudent27;xxx-xxx-xxxx;graduateStudent27@department3.university1.edu;25;857;103102;103
1030282;graduateStudent28;xxx-xxx-xxxx;graduateStudent28@department3.university1.edu;27;797;103073;103
1030292;graduateStudent29;xxx-xxx-xxxx;graduateStudent29@department3.university1.edu;20;169;103011;103
1030302;graduateStudent30;xxx-xxx-xxxx;graduateStudent30@department3.university1.edu;23;353;103021;103
1030312;graduateStudent31;xxx-xxx-xxxx;graduateStudent31@department3.university1.edu;23;395;103001;103
1030322;graduateStudent32;xxx-xxx-xxxx;graduateStudent32@department3.university1.edu;23;383;103061;103
1030332;graduateStudent33;xxx-xxx-xxxx;graduateStudent33@department3.university1.edu;26;491;103031;103
1030342;graduateStudent34;xxx-xxx-xxxx;graduateStudent34@department3.university1.edu;25;629;103031;103
1030352;graduateStudent35;xxx-xxx-xxxx;graduateStudent35@department3.university1.edu;25;523;103042;103
1030362;graduateStudent36;xxx-xxx-xxxx;graduateStudent36@department3.university1.edu;25;708;103072;103
1030372;graduateStudent37;xxx-xxx-xxxx;graduateStudent37@department3.university1.edu;20;575;103041;103
1030382;graduateStudent38;xxx-xxx-xxxx;graduateStudent38@department3.university1.edu;24;690;103081;103
1030392;graduateStudent39;xxx-xxx-xxxx;graduateStudent39@department3.university1.edu;21;758;103042;103
1030402;graduateStudent40;xxx-xxx-xxxx;graduateStudent40@department3.university1.edu;25;319;103041;103
1030412;graduateStudent41;xxx-xxx-xxxx;graduateStudent41@department3.university1.edu;20;342;103122;103
1030422;graduateStudent42;xxx-xxx-xxxx;graduateStudent42@department3.university1.edu;26;250;103021;103
1030432;graduateStudent43;xxx-xxx-xxxx;graduateStudent43@department3.university1.edu;24;362;103003;103
1030442;graduateStudent44;xxx-xxx-xxxx;graduateStudent44@department3.university1.edu;26;886;103051;103
1030452;graduateStudent45;xxx-xxx-xxxx;graduateStudent45@department3.university1.edu;23;81;103122;103
1030462;graduateStudent46;xxx-xxx-xxxx;graduateStudent46@department3.university1.edu;26;379;103061;103
1030472;graduateStudent47;xxx-xxx-xxxx;graduateStudent47@department3.university1.edu;23;88;103002;103
1030482;graduateStudent48;xxx-xxx-xxxx;graduateStudent48@department3.university1.edu;25;440;103112;103
1030492;graduateStudent49;xxx-xxx-xxxx;graduateStudent49@department3.university1.edu;24;585;103052;103
1030502;graduateStudent50;xxx-xxx-xxxx;graduateStudent50@department3.university1.edu;20;244;103083;103
1030512;graduateStudent51;xxx-xxx-xxxx;graduateStudent51@department3.university1.edu;25;513;103032;103
1030522;graduateStudent52;xxx-xxx-xxxx;graduateStudent52@department3.university1.edu;24;25;103061;103
1030532;graduateStudent53;xxx-xxx-xxxx;graduateStudent53@department3.university1.edu;24;608;103032;103
