nr;name;telephone;emailAddress;undergraduateDegreeFrom;masterDegreeFrom;doctoralDegreeFrom;worksFor
100082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department0.university1.edu;156;957;349;100
100083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department0.university1.edu;303;885;229;100
100092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department0.university1.edu;742;35;696;100
100102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department0.university1.edu;206;998;587;100
100112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department0.university1.edu;33;805;432;100
101001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department1.university1.edu;92;190;472;101
101002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department1.university1.edu;72;260;735;101
101003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department1.university1.edu;270;821;358;101
101004;lecturer0;xxx-xxx-xxxx;lecturer0@department1.university1.edu;34;313;393;101
101011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department1.university1.edu;46;682;116;101
101012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department1.university1.edu;452;399;510;101
101013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department1.university1.edu;916;870;789;101
101014;lecturer1;xxx-xxx-xxxx;lecturer1@department1.university1.edu;742;382;818;101
101021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department1.university1.edu;716;25;802;101
101022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department1.university1.edu;693;262;170;101
101023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department1.university1.edu;756;60;509;101
101024;lecturer2;xxx-xxx-xxxx;lecturer2@department1.university1.edu;442;634;549;101
101031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department1.university1.edu;117;494;973;101
101032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department1.university1.edu;892;90;995;101
101033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department1.university1.edu;618;823;105;101
101034;lecturer3;xxx-xxx-xxxx;lecturer3@department1.university1.edu;816;305;143;101
101041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department1.university1.edu;613;986;368;101
101042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department1.university1.edu;876;157;227;101
101043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department1.university1.edu;759;209;238;101
101044;lecturer4;xxx-xxx-xxxx;lecturer4@department1.university1.edu;223;753;242;101
101051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department1.university1.edu;376;568;874;101
101052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department1.university1.edu;115;987;12;101
101053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department1.university1.edu;216;848;402;101
101061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department1.university1.edu;729;698;277;101
101062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department1.university1.edu;270;183;352;101
101063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department1.university1.edu;641;510;121;101
101071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department1.university1.edu;499;825;846;101
101072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department1.university1.edu;700;497;549;101
101073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department1.university1.edu;805;577;194;101
101082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department1.university1.edu;81;647;776;101
101083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department1.university1.edu;569;568;839;101
101092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department1.university1.edu;340;773;430;101
101093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department1.university1.edu;882;29;629;101
101102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department1.university1.edu;652;142;629;101
101112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department1.university1.edu;582;624;196;101
101122;associateProfessor12;xxx-xxx-xxxx;associateProfessor12@department1.university1.edu;513;981;977;101
101132;associateProfessor13;xxx-xxx-xxxx;associateProfessor13@department1.university1.edu;655;687;724;101
102001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department2.university1.edu;729;186;215;102
102002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department2.university1.edu;711;581;565;102
102003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department2.university1.edu;524;244;208;102
102004;lecturer0;xxx-xxx-xxxx;lecturer0@department2.university1.edu;756;848;61;102
102011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department2.university1.edu;230;487;774;102
102012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department2.university1.edu;417;791;789;102
102013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department2.university1.edu;176;500;177;102
102014;lecturer1;xxx-xxx-xxxx;lecturer1@department2.university1.edu;478;688;69;102
102021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department2.university1.edu;67;903;583;102
102022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department2.university1.edu;966;489;987;102
102023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department2.university1.edu;169;856;847;102
102024;lecturer2;xxx-xxx-xxxx;lecturer2@department2.university1.edu;176;115;394;102
102031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department2.university1.edu;471;894;584;102
102032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department2.university1.edu;820;50;774;102
102033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department2.university1.edu;580;625;385;102
102034;lecturer3;xxx-xxx-xxxx;lecturer3@department2.university1.edu;244;724;894;102
102041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department2.university1.edu;626;718;235;102
102042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department2.university1.edu;230;111;912;102
102043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department2.university1.edu;154;965;878;102
102044;lecturer4;xxx-xxx-xxxx;lecturer4@department2.university1.edu;178;73;619;102
102051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department2.university1.edu;32;885;833;102
102052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department2.university1.edu;139;77;526;102
102053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department2.university1.edu;11;17;456;102
102054;lecturer5;xxx-xxx-xxxx;lecturer5@department2.university1.edu;379;225;577;102
102061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department2.university1.edu;597;692;829;102
102062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department2.university1.edu;828;846;463;102
102063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department2.university1.edu;349;81;784;102
102064;lecturer6;xxx-xxx-xxxx;lecturer6@department2.university1.edu;870;668;862;102
102071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department2.university1.edu;227;38;360;102
102072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department2.university1.edu;799;547;858;102
102073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department2.university1.edu;779;44;243;102
102081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department2.university1.edu;535;604;735;102
102082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department2.university1.edu;216;430;184;102
102092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department2.university1.edu;613;738;694;102
102102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department2.university1.edu;27;1;721;102
102112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department2.university1.edu;627;540;539;102
103001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department3.university1.edu;672;357;219;103
103002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department3.university1.edu;25;215;834;103
103003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department3.university1.edu;30;44;660;103
103004;lecturer0;xxx-xxx-xxxx;lecturer0@department3.university1.edu;975;842;642;103
103011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department3.university1.edu;558;865;839;103
103012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department3.university1.edu;515;859;66;103
103013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department3.university1.edu;989;395;654;103
103014;lecturer1;xxx-xxx-xxxx;lecturer1@department3.university1.edu;929;727;643;103
103021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department3.university1.edu;909;311;43;103
103022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department3.university1.edu;459;634;455;103
103023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department3.university1.edu;551;75;833;103
103024;lecturer2;xxx-xxx-xxxx;lecturer2@department3.university1.edu;175;863;430;103
103031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department3.university1.edu;867;174;694;103
103032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department3.university1.edu;4;435;488;103
103033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department3.university1.edu;50;392;285;103
103034;lecturer3;xxx-xxx-xxxx;lecturer3@department3.university1.edu;361;168;163;103
103041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department3.university1.edu;607;530;943;103
103042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department3.university1.edu;792;513;586;103
103043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department3.university1.edu;305;224;524;103
103044;lecturer4;xxx-xxx-xxxx;lecturer4@department3.university1.edu;902;955;833;103
103051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department3.university1.edu;786;284;830;103
103052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department3.university1.edu;624;888;459;103
103053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department3.university1.edu;942;262;387;103
103054;lecturer5;xxx-xxx-xxxx;lecturer5@department3.university1.edu;571;73;616;103
103061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department3.university1.edu;941;193;356;103
103062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department3.university1.edu;703;135;250;103
103063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department3.university1.edu;407;684;531;103
103064;lecturer6;xxx-xxx-xxxx;lecturer6@department3.university1.edu;760;748;468;103
103071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department3.university1.edu;279;43;295;103
103072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department3.university1.edu;219;391;547;103
103073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department3.university1.edu;662;817;53;103
103081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department3.university1.edu;120;358;42;103
103082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department3.university1.edu;69;279;388;103
103083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department3.university1.edu;306;151;218;103
103092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department3.university1.edu;937;22;567;103
103093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department3.university1.edu;284;461;621;103
103102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department3.university1.edu;632;820;804;103
103103;assistantProfessor10;xxx-xxx-xxxx;assistantProfessor10@department3.university1.edu;144;675;792;103
103112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department3.university1.edu;749;482;815;103
103122;associateProfessor12;xxx-xxx-xxxx;associateProfessor12@department3.university1.edu;588;597;846;103
103132;associateProfessor13;xxx-xxx-xxxx;associateProfessor13@department3.university1.edu;726;496;287;103
104001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department4.university1.edu;129;925;963;104
104002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department4.university1.edu;82;23;532;104
104003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department4.university1.edu;481;689;852;104
104004;lecturer0;xxx-xxx-xxxx;lecturer0@department4.university1.edu;435;609;696;104
104011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department4.university1.edu;461;234;782;104
104012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department4.university1.edu;265;114;463;104
104013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department4.university1.edu;209;310;104;104
104014;lecturer1;xxx-xxx-xxxx;lecturer1@department4.university1.edu;239;625;467;104
104021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department4.university1.edu;714;192;183;104
104022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department4.university1.edu;11;218;308;104
104023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department4.university1.edu;144;724;342;104
104024;lecturer2;xxx-xxx-xxxx;lecturer2@department4.university1.edu;384;714;301;104
104031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department4.university1.edu;182;0;40;104
104032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department4.university1.edu;600;555;733;104
104033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department4.university1.edu;924;396;670;104
104034;lecturer3;xxx-xxx-xxxx;lecturer3@department4.university1.edu;394;194;55;104
104041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department4.university1.edu;686;286;251;104
104042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department4.university1.edu;20;606;733;104
104043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department4.university1.edu;1;590;803;104
104044;lecturer4;xxx-xxx-xxxx;lecturer4@department4.university1.edu;298;477;165;104
104051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department4.university1.edu;159;133;600;104
104052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department4.university1.edu;485;5;82;104
104053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department4.university1.edu;988;800;1;104
104054;lecturer5;xxx-xxx-xxxx;lecturer5@department4.university1.edu;521;826;735;104
104061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department4.university1.edu;518;249;15;104
104062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department4.university1.edu;710;873;791;104
104063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department4.university1.edu;470;878;947;104
104064;lecturer6;xxx-xxx-xxxx;lecturer6@department4.university1.edu;594;926;661;104
104072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department4.university1.edu;431;22;867;104
104073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department4.university1.edu;806;683;532;104
104082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department4.university1.edu;506;106;914;104
104083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department4.university1.edu;607;925;629;104
104092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department4.university1.edu;106;316;63;104
104093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department4.university1.edu;651;825;100;104
104102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department4.university1.edu;525;390;556;104
104112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department4.university1.edu;836;287;347;104
104122;associateProfessor12;xxx-xxx-xxxx;associateProfessor12@department4.university1.edu;621;559;106;104
104132;associateProfessor13;xxx-xxx-xxxx;associateProfessor13@department4.university1.edu;275;614;790;104
105001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department5.university1.edu;466;213;937;105
105002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department5.university1.edu;210;908;269;105
105003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department5.university1.edu;71;95;734;105
105004;lecturer0;xxx-xxx-xxxx;lecturer0@department5.university1.edu;354;944;62;105
105011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department5.university1.edu;439;688;932;105
105012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department5.university1.edu;444;458;88;105
105013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department5.university1.edu;363;527;587;105
105014;lecturer1;xxx-xxx-xxxx;lecturer1@department5.university1.edu;354;109;521;105
105021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department5.university1.edu;978;295;374;105
105022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department5.university1.edu;436;155;964;105
105023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department5.university1.edu;7;557;250;105
105024;lecturer2;xxx-xxx-xxxx;lecturer2@department5.university1.edu;409;623;797;105
105031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department5.university1.edu;215;759;760;105
105032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department5.university1.edu;346;663;264;105
105033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department5.university1.edu;818;2;276;105
105034;lecturer3;xxx-xxx-xxxx;lecturer3@department5.university1.edu;405;346;916;105
105041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department5.university1.edu;92;283;741;105
105042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department5.university1.edu;130;207;876;105
105043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department5.university1.edu;500;395;818;105
105044;lecturer4;xxx-xxx-xxxx;lecturer4@department5.university1.edu;138;129;954;105
105051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department5.university1.edu;795;249;993;105
105052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department5.university1.edu;351;99;350;105
105053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department5.university1.edu;132;460;421;105
105054;lecturer5;xxx-xxx-xxxx;lecturer5@department5.university1.edu;40;707;421;105
105061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department5.university1.edu;87;195;492;105
105062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department5.university1.edu;180;337;336;105
105063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department5.university1.edu;434;698;757;105
105064;lecturer6;xxx-xxx-xxxx;lecturer6@department5.university1.edu;614;644;334;105
105071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department5.university1.edu;441;20;808;105
105072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department5.university1.edu;685;417;533;105
105073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department5.university1.edu;139;295;570;105
105081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department5.university1.edu;671;388;390;105
105082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department5.university1.edu;987;48;125;105
105083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department5.university1.edu;282;495;800;105
105092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department5.university1.edu;682;63;861;105
105093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department5.university1.edu;492;777;922;105
105102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department5.university1.edu;788;440;686;105
105112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department5.university1.edu;485;614;75;105
106001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department6.university1.edu;479;171;465;106
106002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department6.university1.edu;586;209;973;106
106003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department6.university1.edu;742;327;480;106
106004;lecturer0;xxx-xxx-xxxx;lecturer0@department6.university1.edu;845;481;51;106
106011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department6.university1.edu;157;396;224;106
106012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department6.university1.edu;730;733;849;106
106013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department6.university1.edu;224;115;523;106
106014;lecturer1;xxx-xxx-xxxx;lecturer1@department6.university1.edu;100;700;188;106
106021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department6.university1.edu;513;96;57;106
106022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department6.university1.edu;918;279;516;106
106023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department6.university1.edu;608;207;452;106
106024;lecturer2;xxx-xxx-xxxx;lecturer2@department6.university1.edu;330;443;813;106
106031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department6.university1.edu;206;500;167;106
106032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department6.university1.edu;694;558;748;106
106033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department6.university1.edu;399;748;378;106
106034;lecturer3;xxx-xxx-xxxx;lecturer3@department6.university1.edu;178;853;541;106
106041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department6.university1.edu;770;109;463;106
106042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department6.university1.edu;250;596;887;106
106043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department6.university1.edu;465;363;490;106
106044;lecturer4;xxx-xxx-xxxx;lecturer4@department6.university1.edu;416;676;577;106
106051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department6.university1.edu;676;658;534;106
106052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department6.university1.edu;590;807;206;106
106053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department6.university1.edu;422;179;430;106
106054;lecturer5;xxx-xxx-xxxx;lecturer5@department6.university1.edu;988;678;721;106
106061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department6.university1.edu;321;247;843;106
106062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department6.university1.edu;61;345;86;106
106063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department6.university1.edu;349;295;665;106
106064;lecturer6;xxx-xxx-xxxx;lecturer6@department6.university1.edu;51;135;442;106
106071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department6.university1.edu;830;324;470;106
106072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department6.university1.edu;939;960;847;106
106073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department6.university1.edu;900;683;504;106
106081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department6.university1.edu;904;344;79;106
106082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department6.university1.edu;783;424;808;106
106083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department6.university1.edu;701;477;378;106
106091;fullProfessor9;xxx-xxx-xxxx;fullProfessor9@department6.university1.edu;622;490;266;106
106092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department6.university1.edu;165;982;857;106
106093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department6.university1.edu;835;535;723;106
106102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department6.university1.edu;100;876;314;106
106103;assistantProfessor10;xxx-xxx-xxxx;assistantProfessor10@department6.university1.edu;451;303;46;106
107001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department7.university1.edu;127;282;554;107
107002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department7.university1.edu;297;359;987;107
107003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department7.university1.edu;281;13;853;107
107004;lecturer0;xxx-xxx-xxxx;lecturer0@department7.university1.edu;951;458;751;107
107011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department7.university1.edu;24;560;580;107
107012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department7.university1.edu;906;702;925;107
107013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department7.university1.edu;5;225;15;107
107014;lecturer1;xxx-xxx-xxxx;lecturer1@department7.university1.edu;117;283;390;107
107021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department7.university1.edu;434;990;603;107
107022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department7.university1.edu;587;809;596;107
107023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department7.university1.edu;48;409;556;107
107024;lecturer2;xxx-xxx-xxxx;lecturer2@department7.university1.edu;391;172;609;107
107031;fullProfessor3;xxx-xxx-xxxx;fullProfessor3@department7.university1.edu;483;311;637;107
107032;associateProfessor3;xxx-xxx-xxxx;associateProfessor3@department7.university1.edu;823;14;873;107
107033;assistantProfessor3;xxx-xxx-xxxx;assistantProfessor3@department7.university1.edu;973;536;277;107
107034;lecturer3;xxx-xxx-xxxx;lecturer3@department7.university1.edu;564;713;683;107
107041;fullProfessor4;xxx-xxx-xxxx;fullProfessor4@department7.university1.edu;38;748;738;107
107042;associateProfessor4;xxx-xxx-xxxx;associateProfessor4@department7.university1.edu;810;580;416;107
107043;assistantProfessor4;xxx-xxx-xxxx;assistantProfessor4@department7.university1.edu;22;216;74;107
107044;lecturer4;xxx-xxx-xxxx;lecturer4@department7.university1.edu;154;469;58;107
107051;fullProfessor5;xxx-xxx-xxxx;fullProfessor5@department7.university1.edu;856;794;245;107
107052;associateProfessor5;xxx-xxx-xxxx;associateProfessor5@department7.university1.edu;925;679;735;107
107053;assistantProfessor5;xxx-xxx-xxxx;assistantProfessor5@department7.university1.edu;252;947;839;107
107054;lecturer5;xxx-xxx-xxxx;lecturer5@department7.university1.edu;238;235;557;107
107061;fullProfessor6;xxx-xxx-xxxx;fullProfessor6@department7.university1.edu;12;609;717;107
107062;associateProfessor6;xxx-xxx-xxxx;associateProfessor6@department7.university1.edu;106;442;6;107
107063;assistantProfessor6;xxx-xxx-xxxx;assistantProfessor6@department7.university1.edu;532;253;133;107
107064;lecturer6;xxx-xxx-xxxx;lecturer6@department7.university1.edu;529;403;486;107
107071;fullProfessor7;xxx-xxx-xxxx;fullProfessor7@department7.university1.edu;995;864;84;107
107072;associateProfessor7;xxx-xxx-xxxx;associateProfessor7@department7.university1.edu;438;556;400;107
107073;assistantProfessor7;xxx-xxx-xxxx;assistantProfessor7@department7.university1.edu;217;375;662;107
107081;fullProfessor8;xxx-xxx-xxxx;fullProfessor8@department7.university1.edu;883;270;405;107
107082;associateProfessor8;xxx-xxx-xxxx;associateProfessor8@department7.university1.edu;681;712;936;107
107083;assistantProfessor8;xxx-xxx-xxxx;assistantProfessor8@department7.university1.edu;193;168;296;107
107091;fullProfessor9;xxx-xxx-xxxx;fullProfessor9@department7.university1.edu;807;213;495;107
107092;associateProfessor9;xxx-xxx-xxxx;associateProfessor9@department7.university1.edu;545;195;449;107
107093;assistantProfessor9;xxx-xxx-xxxx;assistantProfessor9@department7.university1.edu;983;843;936;107
107102;associateProfessor10;xxx-xxx-xxxx;associateProfessor10@department7.university1.edu;292;68;584;107
107103;assistantProfessor10;xxx-xxx-xxxx;assistantProfessor10@department7.university1.edu;988;691;909;107
107112;associateProfessor11;xxx-xxx-xxxx;associateProfessor11@department7.university1.edu;582;509;269;107
108001;fullProfessor0;xxx-xxx-xxxx;fullProfessor0@department8.university1.edu;967;858;497;108
108002;associateProfessor0;xxx-xxx-xxxx;associateProfessor0@department8.university1.edu;948;190;641;108
108003;assistantProfessor0;xxx-xxx-xxxx;assistantProfessor0@department8.university1.edu;256;915;672;108
108004;lecturer0;xxx-xxx-xxxx;lecturer0@department8.university1.edu;523;124;81;108
108011;fullProfessor1;xxx-xxx-xxxx;fullProfessor1@department8.university1.edu;735;568;534;108
108012;associateProfessor1;xxx-xxx-xxxx;associateProfessor1@department8.university1.edu;770;942;549;108
108013;assistantProfessor1;xxx-xxx-xxxx;assistantProfessor1@department8.university1.edu;802;140;882;108
108014;lecturer1;xxx-xxx-xxxx;lecturer1@department8.university1.edu;379;976;93;108
108021;fullProfessor2;xxx-xxx-xxxx;fullProfessor2@department8.university1.edu;511;381;172;108
108022;associateProfessor2;xxx-xxx-xxxx;associateProfessor2@department8.university1.edu;288;660;464;108
108023;assistantProfessor2;xxx-xxx-xxxx;assistantProfessor2@department8.university1.edu;991;110;91;108
