"nr";"name";"telephone";"emailAddress";"undergraduateDegreeFrom";"masterDegreeFrom";"doctoralDegreeFrom";"worksFor"
109073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department9.university1.edu";687;556;689;109
109081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department9.university1.edu";840;283;958;109
109082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department9.university1.edu";185;277;125;109
109083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department9.university1.edu";683;55;774;109
109092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department9.university1.edu";644;324;590;109
109102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department9.university1.edu";927;968;679;109
109112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department9.university1.edu";548;704;126;109
110001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department10.university1.edu";909;111;408;110
110002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department10.university1.edu";199;93;703;110
110003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department10.university1.edu";138;690;163;110
110004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department10.university1.edu";918;700;308;110
110011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department10.university1.edu";760;644;231;110
110012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department10.university1.edu";483;446;258;110
110013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department10.university1.edu";427;447;843;110
110014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department10.university1.edu";244;36;60;110
110021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department10.university1.edu";766;735;377;110
110022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department10.university1.edu";523;523;920;110
110023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department10.university1.edu";10;145;460;110
110024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department10.university1.edu";515;204;36;110
110031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department10.university1.edu";507;706;216;110
110032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department10.university1.edu";389;768;552;110
110033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department10.university1.edu";247;153;482;110
110034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department10.university1.edu";224;537;800;110
110041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department10.university1.edu";341;715;645;110
110042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department10.university1.edu";438;367;47;110
110043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department10.university1.edu";222;917;557;110
110044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department10.university1.edu";548;225;892;110
110051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department10.university1.edu";468;387;565;110
110052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department10.university1.edu";471;809;797;110
110053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department10.university1.edu";129;980;698;110
110061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department10.university1.edu";906;201;365;110
110062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department10.university1.edu";835;490;184;110
110063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department10.university1.edu";963;541;405;110
110071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department10.university1.edu";267;878;241;110
110072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department10.university1.edu";361;774;415;110
110073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department10.university1.edu";647;302;810;110
110081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department10.university1.edu";619;109;250;110
110082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department10.university1.edu";278;320;549;110
110083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department10.university1.edu";75;12;661;110
110091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department10.university1.edu";413;413;582;110
110092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department10.university1.edu";143;551;722;110
110093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department10.university1.edu";517;361;802;110
110102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department10.university1.edu";877;716;846;110
110103;"assistantProfessor10";"xxx-xxx-xxxx";"assistantProfessor10@department10.university1.edu";803;970;267;110
110112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department10.university1.edu";633;168;715;110
111001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department11.university1.edu";214;349;910;111
111002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department11.university1.edu";978;567;117;111
111003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department11.university1.edu";630;644;212;111
111004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department11.university1.edu";524;760;255;111
111011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department11.university1.edu";659;765;401;111
111012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department11.university1.edu";463;98;920;111
111013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department11.university1.edu";920;481;961;111
111014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department11.university1.edu";553;170;725;111
111021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department11.university1.edu";463;422;186;111
111022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department11.university1.edu";290;738;868;111
111023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department11.university1.edu";893;683;951;111
111024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department11.university1.edu";220;739;753;111
111031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department11.university1.edu";307;613;246;111
111032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department11.university1.edu";573;135;767;111
111033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department11.university1.edu";507;962;953;111
111034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department11.university1.edu";420;297;675;111
111041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department11.university1.edu";47;717;167;111
111042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department11.university1.edu";911;49;319;111
111043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department11.university1.edu";754;774;321;111
111044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department11.university1.edu";387;632;344;111
111051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department11.university1.edu";238;792;386;111
111052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department11.university1.edu";890;940;588;111
111053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department11.university1.edu";823;418;372;111
111061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department11.university1.edu";416;898;763;111
111062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department11.university1.edu";744;693;342;111
111063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department11.university1.edu";649;749;236;111
111072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department11.university1.edu";669;166;465;111
111073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department11.university1.edu";225;942;66;111
111082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department11.university1.edu";103;172;490;111
111092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department11.university1.edu";190;816;173;111
112001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department12.university1.edu";272;296;756;112
112002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department12.university1.edu";476;481;110;112
112003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department12.university1.edu";264;951;124;112
112004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department12.university1.edu";2;322;978;112
112011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department12.university1.edu";910;984;861;112
112012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department12.university1.edu";286;520;609;112
112013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department12.university1.edu";129;968;770;112
112014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department12.university1.edu";282;775;968;112
112021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department12.university1.edu";299;8;284;112
112022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department12.university1.edu";305;655;433;112
112023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department12.university1.edu";597;985;318;112
112024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department12.university1.edu";249;504;917;112
112031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department12.university1.edu";321;854;733;112
112032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department12.university1.edu";197;268;657;112
112033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department12.university1.edu";598;78;151;112
112034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department12.university1.edu";841;936;191;112
112041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department12.university1.edu";203;941;690;112
112042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department12.university1.edu";153;295;324;112
112043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department12.university1.edu";192;478;59;112
112044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department12.university1.edu";704;256;61;112
112051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department12.university1.edu";142;292;990;112
112052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department12.university1.edu";136;734;706;112
112053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department12.university1.edu";219;321;995;112
112054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department12.university1.edu";535;598;398;112
112061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department12.university1.edu";814;233;604;112
112062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department12.university1.edu";24;542;929;112
112063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department12.university1.edu";404;496;941;112
112064;"lecturer6";"xxx-xxx-xxxx";"lecturer6@department12.university1.edu";105;368;767;112
112071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department12.university1.edu";544;813;773;112
112072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department12.university1.edu";916;93;357;112
112073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department12.university1.edu";266;84;898;112
112081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department12.university1.edu";499;931;144;112
112082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department12.university1.edu";457;696;465;112
112083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department12.university1.edu";531;338;641;112
112091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department12.university1.edu";361;82;953;112
112092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department12.university1.edu";698;449;688;112
112102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department12.university1.edu";548;422;924;112
112112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department12.university1.edu";923;335;181;112
112122;"associateProfessor12";"xxx-xxx-xxxx";"associateProfessor12@department12.university1.edu";684;857;503;112
113001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department13.university1.edu";272;466;764;113
113002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department13.university1.edu";55;464;318;113
113003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department13.university1.edu";873;878;534;113
113004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department13.university1.edu";60;43;262;113
113011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department13.university1.edu";159;300;425;113
113012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department13.university1.edu";993;359;294;113
113013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department13.university1.edu";445;804;911;113
113014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department13.university1.edu";893;915;527;113
113021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department13.university1.edu";865;271;644;113
113022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department13.university1.edu";272;814;512;113
113023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department13.university1.edu";739;981;409;113
113024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department13.university1.edu";815;649;330;113
113031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department13.university1.edu";856;484;230;113
113032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department13.university1.edu";678;134;535;113
113033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department13.university1.edu";854;92;421;113
113034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department13.university1.edu";591;975;439;113
113041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department13.university1.edu";709;399;572;113
113042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department13.university1.edu";903;270;718;113
113043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department13.university1.edu";874;99;13;113
113044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department13.university1.edu";534;763;664;113
113051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department13.university1.edu";871;615;405;113
113052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department13.university1.edu";416;825;121;113
113053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department13.university1.edu";313;401;551;113
113061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department13.university1.edu";657;694;910;113
113062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department13.university1.edu";475;716;770;113
113063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department13.university1.edu";814;661;523;113
113071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department13.university1.edu";183;308;899;113
113072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department13.university1.edu";894;723;559;113
113073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department13.university1.edu";208;812;85;113
113081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department13.university1.edu";39;89;815;113
113082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department13.university1.edu";701;76;472;113
113083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department13.university1.edu";680;418;563;113
113091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department13.university1.edu";64;260;576;113
113092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department13.university1.edu";955;145;480;113
113102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department13.university1.edu";670;71;643;113
113112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department13.university1.edu";653;63;160;113
113122;"associateProfessor12";"xxx-xxx-xxxx";"associateProfessor12@department13.university1.edu";357;890;919;113
114001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department14.university1.edu";707;289;682;114
114002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department14.university1.edu";42;470;220;114
114003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department14.university1.edu";961;266;796;114
114004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department14.university1.edu";803;965;392;114
114011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department14.university1.edu";619;300;780;114
114012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department14.university1.edu";795;445;389;114
114013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department14.university1.edu";697;617;801;114
114014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department14.university1.edu";963;447;412;114
114021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department14.university1.edu";689;71;303;114
114022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department14.university1.edu";129;890;840;114
114023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department14.university1.edu";708;100;764;114
114024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department14.university1.edu";461;747;907;114
114031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department14.university1.edu";163;262;23;114
114032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department14.university1.edu";407;459;340;114
114033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department14.university1.edu";594;66;854;114
114034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department14.university1.edu";316;77;85;114
114041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department14.university1.edu";104;59;237;114
114042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department14.university1.edu";760;627;90;114
114043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department14.university1.edu";122;558;578;114
114044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department14.university1.edu";545;791;926;114
114051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department14.university1.edu";388;938;213;114
114052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department14.university1.edu";936;270;838;114
114053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department14.university1.edu";710;274;847;114
114061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department14.university1.edu";898;496;577;114
114062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department14.university1.edu";471;672;360;114
114063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department14.university1.edu";230;68;75;114
114072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department14.university1.edu";71;751;661;114
114073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department14.university1.edu";79;253;204;114
114082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department14.university1.edu";573;952;839;114
114083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department14.university1.edu";157;281;283;114
114092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department14.university1.edu";322;113;681;114
114093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department14.university1.edu";109;482;46;114
115001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department15.university1.edu";725;723;579;115
115002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department15.university1.edu";216;711;648;115
115003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department15.university1.edu";331;4;226;115
115004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department15.university1.edu";135;260;256;115
115011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department15.university1.edu";595;350;449;115
115012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department15.university1.edu";902;875;829;115
115013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department15.university1.edu";999;819;600;115
115014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department15.university1.edu";500;84;349;115
115021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department15.university1.edu";707;397;439;115
115022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department15.university1.edu";338;138;142;115
115023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department15.university1.edu";650;972;884;115
115024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department15.university1.edu";975;170;173;115
115031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department15.university1.edu";459;388;899;115
115032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department15.university1.edu";805;663;169;115
115033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department15.university1.edu";896;9;22;115
115034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department15.university1.edu";270;991;882;115
115041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department15.university1.edu";592;847;836;115
115042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department15.university1.edu";539;587;896;115
115043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department15.university1.edu";752;305;226;115
115044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department15.university1.edu";218;483;476;115
115051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department15.university1.edu";513;625;611;115
115052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department15.university1.edu";979;459;329;115
115053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department15.university1.edu";362;874;808;115
115061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department15.university1.edu";634;8;444;115
115062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department15.university1.edu";688;979;860;115
115063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department15.university1.edu";554;182;268;115
115072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department15.university1.edu";794;312;659;115
115073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department15.university1.edu";90;260;355;115
115082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department15.university1.edu";437;880;540;115
115083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department15.university1.edu";986;386;772;115
115092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department15.university1.edu";253;170;361;115
115093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department15.university1.edu";435;114;291;115
115102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department15.university1.edu";996;815;472;115
115112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department15.university1.edu";731;297;779;115
115122;"associateProfessor12";"xxx-xxx-xxxx";"associateProfessor12@department15.university1.edu";605;231;536;115
115132;"associateProfessor13";"xxx-xxx-xxxx";"associateProfessor13@department15.university1.edu";310;881;708;115
116001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department16.university1.edu";431;598;264;116
116002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department16.university1.edu";585;717;74;116
116003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department16.university1.edu";473;725;941;116
116004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department16.university1.edu";73;562;721;116
116011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department16.university1.edu";306;279;242;116
116012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department16.university1.edu";22;625;121;116
116013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department16.university1.edu";88;464;246;116
116014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department16.university1.edu";788;455;47;116
116021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department16.university1.edu";637;916;28;116
116022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department16.university1.edu";751;369;295;116
116023;"assistantProfessor2";"xxx-xxx-xxxx";"assistantProfessor2@department16.university1.edu";809;641;667;116
116024;"lecturer2";"xxx-xxx-xxxx";"lecturer2@department16.university1.edu";980;102;537;116
116031;"fullProfessor3";"xxx-xxx-xxxx";"fullProfessor3@department16.university1.edu";407;794;593;116
116032;"associateProfessor3";"xxx-xxx-xxxx";"associateProfessor3@department16.university1.edu";332;911;132;116
116033;"assistantProfessor3";"xxx-xxx-xxxx";"assistantProfessor3@department16.university1.edu";104;845;857;116
116034;"lecturer3";"xxx-xxx-xxxx";"lecturer3@department16.university1.edu";789;529;841;116
116041;"fullProfessor4";"xxx-xxx-xxxx";"fullProfessor4@department16.university1.edu";648;919;827;116
116042;"associateProfessor4";"xxx-xxx-xxxx";"associateProfessor4@department16.university1.edu";374;799;120;116
116043;"assistantProfessor4";"xxx-xxx-xxxx";"assistantProfessor4@department16.university1.edu";115;182;215;116
116044;"lecturer4";"xxx-xxx-xxxx";"lecturer4@department16.university1.edu";279;17;353;116
116051;"fullProfessor5";"xxx-xxx-xxxx";"fullProfessor5@department16.university1.edu";936;533;345;116
116052;"associateProfessor5";"xxx-xxx-xxxx";"associateProfessor5@department16.university1.edu";519;720;466;116
116053;"assistantProfessor5";"xxx-xxx-xxxx";"assistantProfessor5@department16.university1.edu";816;812;569;116
116054;"lecturer5";"xxx-xxx-xxxx";"lecturer5@department16.university1.edu";775;783;663;116
116061;"fullProfessor6";"xxx-xxx-xxxx";"fullProfessor6@department16.university1.edu";737;551;877;116
116062;"associateProfessor6";"xxx-xxx-xxxx";"associateProfessor6@department16.university1.edu";676;663;685;116
116063;"assistantProfessor6";"xxx-xxx-xxxx";"assistantProfessor6@department16.university1.edu";668;564;883;116
116071;"fullProfessor7";"xxx-xxx-xxxx";"fullProfessor7@department16.university1.edu";438;86;599;116
116072;"associateProfessor7";"xxx-xxx-xxxx";"associateProfessor7@department16.university1.edu";358;49;503;116
116073;"assistantProfessor7";"xxx-xxx-xxxx";"assistantProfessor7@department16.university1.edu";483;48;386;116
116081;"fullProfessor8";"xxx-xxx-xxxx";"fullProfessor8@department16.university1.edu";207;17;991;116
116082;"associateProfessor8";"xxx-xxx-xxxx";"associateProfessor8@department16.university1.edu";893;873;999;116
116083;"assistantProfessor8";"xxx-xxx-xxxx";"assistantProfessor8@department16.university1.edu";199;199;809;116
116091;"fullProfessor9";"xxx-xxx-xxxx";"fullProfessor9@department16.university1.edu";627;540;463;116
116092;"associateProfessor9";"xxx-xxx-xxxx";"associateProfessor9@department16.university1.edu";341;176;123;116
116093;"assistantProfessor9";"xxx-xxx-xxxx";"assistantProfessor9@department16.university1.edu";516;112;356;116
116102;"associateProfessor10";"xxx-xxx-xxxx";"associateProfessor10@department16.university1.edu";492;677;679;116
116103;"assistantProfessor10";"xxx-xxx-xxxx";"assistantProfessor10@department16.university1.edu";497;438;676;116
116112;"associateProfessor11";"xxx-xxx-xxxx";"associateProfessor11@department16.university1.edu";396;945;592;116
117001;"fullProfessor0";"xxx-xxx-xxxx";"fullProfessor0@department17.university1.edu";693;956;164;117
117002;"associateProfessor0";"xxx-xxx-xxxx";"associateProfessor0@department17.university1.edu";240;25;34;117
117003;"assistantProfessor0";"xxx-xxx-xxxx";"assistantProfessor0@department17.university1.edu";139;872;494;117
117004;"lecturer0";"xxx-xxx-xxxx";"lecturer0@department17.university1.edu";613;545;947;117
117011;"fullProfessor1";"xxx-xxx-xxxx";"fullProfessor1@department17.university1.edu";85;708;700;117
117012;"associateProfessor1";"xxx-xxx-xxxx";"associateProfessor1@department17.university1.edu";29;435;669;117
117013;"assistantProfessor1";"xxx-xxx-xxxx";"assistantProfessor1@department17.university1.edu";24;114;855;117
117014;"lecturer1";"xxx-xxx-xxxx";"lecturer1@department17.university1.edu";507;56;321;117
117021;"fullProfessor2";"xxx-xxx-xxxx";"fullProfessor2@department17.university1.edu";507;997;156;117
117022;"associateProfessor2";"xxx-xxx-xxxx";"associateProfessor2@department17.university1.edu";126;703;323;117
