"nr";"name";"telephone";"emailAddress";"age";"advisor";"memberOf"
1092981;"undergraduateStudent298";"xxx-xxx-xxxx";"undergraduateStudent298@department9.university1.edu";20;0;109
1092991;"undergraduateStudent299";"xxx-xxx-xxxx";"undergraduateStudent299@department9.university1.edu";24;0;109
1093001;"undergraduateStudent300";"xxx-xxx-xxxx";"undergraduateStudent300@department9.university1.edu";20;0;109
1093011;"undergraduateStudent301";"xxx-xxx-xxxx";"undergraduateStudent301@department9.university1.edu";23;0;109
1093021;"undergraduateStudent302";"xxx-xxx-xxxx";"undergraduateStudent302@department9.university1.edu";18;109012;109
1093031;"undergraduateStudent303";"xxx-xxx-xxxx";"undergraduateStudent303@department9.university1.edu";18;0;109
1093041;"undergraduateStudent304";"xxx-xxx-xxxx";"undergraduateStudent304@department9.university1.edu";21;0;109
1093051;"undergraduateStudent305";"xxx-xxx-xxxx";"undergraduateStudent305@department9.university1.edu";19;109102;109
1093061;"undergraduateStudent306";"xxx-xxx-xxxx";"undergraduateStudent306@department9.university1.edu";24;109022;109
1093071;"undergraduateStudent307";"xxx-xxx-xxxx";"undergraduateStudent307@department9.university1.edu";18;0;109
1093081;"undergraduateStudent308";"xxx-xxx-xxxx";"undergraduateStudent308@department9.university1.edu";20;109031;109
1093091;"undergraduateStudent309";"xxx-xxx-xxxx";"undergraduateStudent309@department9.university1.edu";19;109073;109
1093101;"undergraduateStudent310";"xxx-xxx-xxxx";"undergraduateStudent310@department9.university1.edu";16;0;109
1093111;"undergraduateStudent311";"xxx-xxx-xxxx";"undergraduateStudent311@department9.university1.edu";17;0;109
1093121;"undergraduateStudent312";"xxx-xxx-xxxx";"undergraduateStudent312@department9.university1.edu";19;0;109
1093131;"undergraduateStudent313";"xxx-xxx-xxxx";"undergraduateStudent313@department9.university1.edu";17;0;109
1093141;"undergraduateStudent314";"xxx-xxx-xxxx";"undergraduateStudent314@department9.university1.edu";20;0;109
1093151;"undergraduateStudent315";"xxx-xxx-xxxx";"undergraduateStudent315@department9.university1.edu";16;0;109
1093161;"undergraduateStudent316";"xxx-xxx-xxxx";"undergraduateStudent316@department9.university1.edu";21;0;109
1093171;"undergraduateStudent317";"xxx-xxx-xxxx";"undergraduateStudent317@department9.university1.edu";20;109102;109
1093181;"undergraduateStudent318";"xxx-xxx-xxxx";"undergraduateStudent318@department9.university1.edu";22;0;109
1093191;"undergraduateStudent319";"xxx-xxx-xxxx";"undergraduateStudent319@department9.university1.edu";22;0;109
1093201;"undergraduateStudent320";"xxx-xxx-xxxx";"undergraduateStudent320@department9.university1.edu";23;109042;109
1093211;"undergraduateStudent321";"xxx-xxx-xxxx";"undergraduateStudent321@department9.university1.edu";23;0;109
1093221;"undergraduateStudent322";"xxx-xxx-xxxx";"undergraduateStudent322@department9.university1.edu";18;109063;109
1093231;"undergraduateStudent323";"xxx-xxx-xxxx";"undergraduateStudent323@department9.university1.edu";19;0;109
1093241;"undergraduateStudent324";"xxx-xxx-xxxx";"undergraduateStudent324@department9.university1.edu";17;0;109
1093251;"undergraduateStudent325";"xxx-xxx-xxxx";"undergraduateStudent325@department9.university1.edu";18;109012;109
1093261;"undergraduateStudent326";"xxx-xxx-xxxx";"undergraduateStudent326@department9.university1.edu";20;0;109
1093271;"undergraduateStudent327";"xxx-xxx-xxxx";"undergraduateStudent327@department9.university1.edu";24;109031;109
1093281;"undergraduateStudent328";"xxx-xxx-xxxx";"undergraduateStudent328@department9.university1.edu";23;0;109
1093291;"undergraduateStudent329";"xxx-xxx-xxxx";"undergraduateStudent329@department9.university1.edu";18;0;109
1093301;"undergraduateStudent330";"xxx-xxx-xxxx";"undergraduateStudent330@department9.university1.edu";16;0;109
1093311;"undergraduateStudent331";"xxx-xxx-xxxx";"undergraduateStudent331@department9.university1.edu";21;0;109
1093321;"undergraduateStudent332";"xxx-xxx-xxxx";"undergraduateStudent332@department9.university1.edu";16;0;109
1093331;"undergraduateStudent333";"xxx-xxx-xxxx";"undergraduateStudent333@department9.university1.edu";16;109041;109
1093341;"undergraduateStudent334";"xxx-xxx-xxxx";"undergraduateStudent334@department9.university1.edu";21;0;109
1093351;"undergraduateStudent335";"xxx-xxx-xxxx";"undergraduateStudent335@department9.university1.edu";23;109061;109
1093361;"undergraduateStudent336";"xxx-xxx-xxxx";"undergraduateStudent336@department9.university1.edu";21;0;109
1093371;"undergraduateStudent337";"xxx-xxx-xxxx";"undergraduateStudent337@department9.university1.edu";22;109041;109
1093381;"undergraduateStudent338";"xxx-xxx-xxxx";"undergraduateStudent338@department9.university1.edu";19;0;109
1093391;"undergraduateStudent339";"xxx-xxx-xxxx";"undergraduateStudent339@department9.university1.edu";22;0;109
1093401;"undergraduateStudent340";"xxx-xxx-xxxx";"undergraduateStudent340@department9.university1.edu";19;109112;109
1093411;"undergraduateStudent341";"xxx-xxx-xxxx";"undergraduateStudent341@department9.university1.edu";18;0;109
1093421;"undergraduateStudent342";"xxx-xxx-xxxx";"undergraduateStudent342@department9.university1.edu";22;0;109
1093431;"undergraduateStudent343";"xxx-xxx-xxxx";"undergraduateStudent343@department9.university1.edu";24;0;109
1093441;"undergraduateStudent344";"xxx-xxx-xxxx";"undergraduateStudent344@department9.university1.edu";17;0;109
1093451;"undergraduateStudent345";"xxx-xxx-xxxx";"undergraduateStudent345@department9.university1.edu";20;109083;109
1093461;"undergraduateStudent346";"xxx-xxx-xxxx";"undergraduateStudent346@department9.university1.edu";18;109072;109
1093471;"undergraduateStudent347";"xxx-xxx-xxxx";"undergraduateStudent347@department9.university1.edu";18;0;109
1093481;"undergraduateStudent348";"xxx-xxx-xxxx";"undergraduateStudent348@department9.university1.edu";18;0;109
1093491;"undergraduateStudent349";"xxx-xxx-xxxx";"undergraduateStudent349@department9.university1.edu";22;0;109
1093501;"undergraduateStudent350";"xxx-xxx-xxxx";"undergraduateStudent350@department9.university1.edu";16;0;109
1093511;"undergraduateStudent351";"xxx-xxx-xxxx";"undergraduateStudent351@department9.university1.edu";24;109063;109
1093521;"undergraduateStudent352";"xxx-xxx-xxxx";"undergraduateStudent352@department9.university1.edu";22;0;109
1093531;"undergraduateStudent353";"xxx-xxx-xxxx";"undergraduateStudent353@department9.university1.edu";19;109013;109
1093541;"undergraduateStudent354";"xxx-xxx-xxxx";"undergraduateStudent354@department9.university1.edu";24;0;109
1093551;"undergraduateStudent355";"xxx-xxx-xxxx";"undergraduateStudent355@department9.university1.edu";24;0;109
1093561;"undergraduateStudent356";"xxx-xxx-xxxx";"undergraduateStudent356@department9.university1.edu";16;0;109
1093571;"undergraduateStudent357";"xxx-xxx-xxxx";"undergraduateStudent357@department9.university1.edu";18;0;109
1093581;"undergraduateStudent358";"xxx-xxx-xxxx";"undergraduateStudent358@department9.university1.edu";17;0;109
1093591;"undergraduateStudent359";"xxx-xxx-xxxx";"undergraduateStudent359@department9.university1.edu";18;0;109
1093601;"undergraduateStudent360";"xxx-xxx-xxxx";"undergraduateStudent360@department9.university1.edu";23;0;109
1093611;"undergraduateStudent361";"xxx-xxx-xxxx";"undergraduateStudent361@department9.university1.edu";16;0;109
1093621;"undergraduateStudent362";"xxx-xxx-xxxx";"undergraduateStudent362@department9.university1.edu";18;0;109
1093631;"undergraduateStudent363";"xxx-xxx-xxxx";"undergraduateStudent363@department9.university1.edu";17;0;109
1093641;"undergraduateStudent364";"xxx-xxx-xxxx";"undergraduateStudent364@department9.university1.edu";21;109012;109
1093651;"undergraduateStudent365";"xxx-xxx-xxxx";"undergraduateStudent365@department9.university1.edu";20;0;109
1093661;"undergraduateStudent366";"xxx-xxx-xxxx";"undergraduateStudent366@department9.university1.edu";24;0;109
1093671;"undergraduateStudent367";"xxx-xxx-xxxx";"undergraduateStudent367@department9.university1.edu";22;109063;109
1093681;"undergraduateStudent368";"xxx-xxx-xxxx";"undergraduateStudent368@department9.university1.edu";18;109051;109
1093691;"undergraduateStudent369";"xxx-xxx-xxxx";"undergraduateStudent369@department9.university1.edu";22;109033;109
1093701;"undergraduateStudent370";"xxx-xxx-xxxx";"undergraduateStudent370@department9.university1.edu";22;0;109
1093711;"undergraduateStudent371";"xxx-xxx-xxxx";"undergraduateStudent371@department9.university1.edu";18;109041;109
1093721;"undergraduateStudent372";"xxx-xxx-xxxx";"undergraduateStudent372@department9.university1.edu";20;0;109
1093731;"undergraduateStudent373";"xxx-xxx-xxxx";"undergraduateStudent373@department9.university1.edu";23;0;109
1093741;"undergraduateStudent374";"xxx-xxx-xxxx";"undergraduateStudent374@department9.university1.edu";18;0;109
1093751;"undergraduateStudent375";"xxx-xxx-xxxx";"undergraduateStudent375@department9.university1.edu";17;0;109
1093761;"undergraduateStudent376";"xxx-xxx-xxxx";"undergraduateStudent376@department9.university1.edu";22;109063;109
1093771;"undergraduateStudent377";"xxx-xxx-xxxx";"undergraduateStudent377@department9.university1.edu";17;109023;109
1093781;"undergraduateStudent378";"xxx-xxx-xxxx";"undergraduateStudent378@department9.university1.edu";24;0;109
1093791;"undergraduateStudent379";"xxx-xxx-xxxx";"undergraduateStudent379@department9.university1.edu";23;0;109
1093801;"undergraduateStudent380";"xxx-xxx-xxxx";"undergraduateStudent380@department9.university1.edu";23;0;109
1093811;"undergraduateStudent381";"xxx-xxx-xxxx";"undergraduateStudent381@department9.university1.edu";16;0;109
1093821;"undergraduateStudent382";"xxx-xxx-xxxx";"undergraduateStudent382@department9.university1.edu";18;0;109
1093831;"undergraduateStudent383";"xxx-xxx-xxxx";"undergraduateStudent383@department9.university1.edu";19;109092;109
1093841;"undergraduateStudent384";"xxx-xxx-xxxx";"undergraduateStudent384@department9.university1.edu";20;0;109
1093851;"undergraduateStudent385";"xxx-xxx-xxxx";"undergraduateStudent385@department9.university1.edu";21;0;109
1093861;"undergraduateStudent386";"xxx-xxx-xxxx";"undergraduateStudent386@department9.university1.edu";20;0;109
1093871;"undergraduateStudent387";"xxx-xxx-xxxx";"undergraduateStudent387@department9.university1.edu";16;0;109
1093881;"undergraduateStudent388";"xxx-xxx-xxxx";"undergraduateStudent388@department9.university1.edu";23;0;109
1093891;"undergraduateStudent389";"xxx-xxx-xxxx";"undergraduateStudent389@department9.university1.edu";19;0;109
1093901;"undergraduateStudent390";"xxx-xxx-xxxx";"undergraduateStudent390@department9.university1.edu";16;0;109
1093911;"undergraduateStudent391";"xxx-xxx-xxxx";"undergraduateStudent391@department9.university1.edu";20;0;109
1093921;"undergraduateStudent392";"xxx-xxx-xxxx";"undergraduateStudent392@department9.university1.edu";18;0;109
1093931;"undergraduateStudent393";"xxx-xxx-xxxx";"undergraduateStudent393@department9.university1.edu";21;0;109
1093941;"undergraduateStudent394";"xxx-xxx-xxxx";"undergraduateStudent394@department9.university1.edu";20;0;109
1093951;"undergraduateStudent395";"xxx-xxx-xxxx";"undergraduateStudent395@department9.university1.edu";16;0;109
1093961;"undergraduateStudent396";"xxx-xxx-xxxx";"undergraduateStudent396@department9.university1.edu";20;0;109
1093971;"undergraduateStudent397";"xxx-xxx-xxxx";"undergraduateStudent397@department9.university1.edu";21;0;109
1093981;"undergraduateStudent398";"xxx-xxx-xxxx";"undergraduateStudent398@department9.university1.edu";22;0;109
1093991;"undergraduateStudent399";"xxx-xxx-xxxx";"undergraduateStudent399@department9.university1.edu";21;0;109
1094001;"undergraduateStudent400";"xxx-xxx-xxxx";"undergraduateStudent400@department9.university1.edu";24;109011;109
1094011;"undergraduateStudent401";"xxx-xxx-xxxx";"undergraduateStudent401@department9.university1.edu";24;109082;109
1094021;"undergraduateStudent402";"xxx-xxx-xxxx";"undergraduateStudent402@department9.university1.edu";21;109013;109
1094031;"undergraduateStudent403";"xxx-xxx-xxxx";"undergraduateStudent403@department9.university1.edu";16;0;109
1094041;"undergraduateStudent404";"xxx-xxx-xxxx";"undergraduateStudent404@department9.university1.edu";19;109053;109
1094051;"undergraduateStudent405";"xxx-xxx-xxxx";"undergraduateStudent405@department9.university1.edu";23;0;109
1094061;"undergraduateStudent406";"xxx-xxx-xxxx";"undergraduateStudent406@department9.university1.edu";16;0;109
1094071;"undergraduateStudent407";"xxx-xxx-xxxx";"undergraduateStudent407@department9.university1.edu";23;0;109
1094081;"undergraduateStudent408";"xxx-xxx-xxxx";"undergraduateStudent408@department9.university1.edu";20;0;109
1094091;"undergraduateStudent409";"xxx-xxx-xxxx";"undergraduateStudent409@department9.university1.edu";18;109012;109
1094101;"undergraduateStudent410";"xxx-xxx-xxxx";"undergraduateStudent410@department9.university1.edu";24;0;109
1094111;"undergraduateStudent411";"xxx-xxx-xxxx";"undergraduateStudent411@department9.university1.edu";22;0;109
1094121;"undergraduateStudent412";"xxx-xxx-xxxx";"undergraduateStudent412@department9.university1.edu";24;0;109
1094131;"undergraduateStudent413";"xxx-xxx-xxxx";"undergraduateStudent413@department9.university1.edu";17;0;109
1094141;"undergraduateStudent414";"xxx-xxx-xxxx";"undergraduateStudent414@department9.university1.edu";18;0;109
1094151;"undergraduateStudent415";"xxx-xxx-xxxx";"undergraduateStudent415@department9.university1.edu";22;0;109
1094161;"undergraduateStudent416";"xxx-xxx-xxxx";"undergraduateStudent416@department9.university1.edu";21;0;109
1094171;"undergraduateStudent417";"xxx-xxx-xxxx";"undergraduateStudent417@department9.university1.edu";23;0;109
1094181;"undergraduateStudent418";"xxx-xxx-xxxx";"undergraduateStudent418@department9.university1.edu";24;0;109
1094191;"undergraduateStudent419";"xxx-xxx-xxxx";"undergraduateStudent419@department9.university1.edu";21;0;109
1094201;"undergraduateStudent420";"xxx-xxx-xxxx";"undergraduateStudent420@department9.university1.edu";22;0;109
1094211;"undergraduateStudent421";"xxx-xxx-xxxx";"undergraduateStudent421@department9.university1.edu";21;0;109
1094221;"undergraduateStudent422";"xxx-xxx-xxxx";"undergraduateStudent422@department9.university1.edu";22;0;109
1094231;"undergraduateStudent423";"xxx-xxx-xxxx";"undergraduateStudent423@department9.university1.edu";17;109001;109
1094241;"undergraduateStudent424";"xxx-xxx-xxxx";"undergraduateStudent424@department9.university1.edu";23;0;109
1094251;"undergraduateStudent425";"xxx-xxx-xxxx";"undergraduateStudent425@department9.university1.edu";23;0;109
1094261;"undergraduateStudent426";"xxx-xxx-xxxx";"undergraduateStudent426@department9.university1.edu";24;0;109
1094271;"undergraduateStudent427";"xxx-xxx-xxxx";"undergraduateStudent427@department9.university1.edu";19;0;109
1094281;"undergraduateStudent428";"xxx-xxx-xxxx";"undergraduateStudent428@department9.university1.edu";20;109023;109
1094291;"undergraduateStudent429";"xxx-xxx-xxxx";"undergraduateStudent429@department9.university1.edu";23;0;109
1094301;"undergraduateStudent430";"xxx-xxx-xxxx";"undergraduateStudent430@department9.university1.edu";22;0;109
1094311;"undergraduateStudent431";"xxx-xxx-xxxx";"undergraduateStudent431@department9.university1.edu";17;0;109
1094321;"undergraduateStudent432";"xxx-xxx-xxxx";"undergraduateStudent432@department9.university1.edu";18;0;109
1094331;"undergraduateStudent433";"xxx-xxx-xxxx";"undergraduateStudent433@department9.university1.edu";19;0;109
1094341;"undergraduateStudent434";"xxx-xxx-xxxx";"undergraduateStudent434@department9.university1.edu";22;109022;109
1094351;"undergraduateStudent435";"xxx-xxx-xxxx";"undergraduateStudent435@department9.university1.edu";18;109082;109
1094361;"undergraduateStudent436";"xxx-xxx-xxxx";"undergraduateStudent436@department9.university1.edu";17;109001;109
1094371;"undergraduateStudent437";"xxx-xxx-xxxx";"undergraduateStudent437@department9.university1.edu";20;0;109
1094381;"undergraduateStudent438";"xxx-xxx-xxxx";"undergraduateStudent438@department9.university1.edu";18;109022;109
1094391;"undergraduateStudent439";"xxx-xxx-xxxx";"undergraduateStudent439@department9.university1.edu";18;0;109
1094401;"undergraduateStudent440";"xxx-xxx-xxxx";"undergraduateStudent440@department9.university1.edu";22;0;109
1094411;"undergraduateStudent441";"xxx-xxx-xxxx";"undergraduateStudent441@department9.university1.edu";17;0;109
1094421;"undergraduateStudent442";"xxx-xxx-xxxx";"undergraduateStudent442@department9.university1.edu";23;0;109
1094431;"undergraduateStudent443";"xxx-xxx-xxxx";"undergraduateStudent443@department9.university1.edu";18;0;109
1094441;"undergraduateStudent444";"xxx-xxx-xxxx";"undergraduateStudent444@department9.university1.edu";21;0;109
1094451;"undergraduateStudent445";"xxx-xxx-xxxx";"undergraduateStudent445@department9.university1.edu";21;0;109
1094461;"undergraduateStudent446";"xxx-xxx-xxxx";"undergraduateStudent446@department9.university1.edu";16;0;109
1094471;"undergraduateStudent447";"xxx-xxx-xxxx";"undergraduateStudent447@department9.university1.edu";22;0;109
1094481;"undergraduateStudent448";"xxx-xxx-xxxx";"undergraduateStudent448@department9.university1.edu";17;0;109
1094491;"undergraduateStudent449";"xxx-xxx-xxxx";"undergraduateStudent449@department9.university1.edu";19;0;109
1094501;"undergraduateStudent450";"xxx-xxx-xxxx";"undergraduateStudent450@department9.university1.edu";24;0;109
1094511;"undergraduateStudent451";"xxx-xxx-xxxx";"undergraduateStudent451@department9.university1.edu";20;0;109
1094521;"undergraduateStudent452";"xxx-xxx-xxxx";"undergraduateStudent452@department9.university1.edu";18;0;109
1094531;"undergraduateStudent453";"xxx-xxx-xxxx";"undergraduateStudent453@department9.university1.edu";23;0;109
1094541;"undergraduateStudent454";"xxx-xxx-xxxx";"undergraduateStudent454@department9.university1.edu";19;0;109
1094551;"undergraduateStudent455";"xxx-xxx-xxxx";"undergraduateStudent455@department9.university1.edu";19;0;109
1094561;"undergraduateStudent456";"xxx-xxx-xxxx";"undergraduateStudent456@department9.university1.edu";17;0;109
1100001;"undergraduateStudent0";"xxx-xxx-xxxx";"undergraduateStudent0@department10.university1.edu";18;0;110
1100011;"undergraduateStudent1";"xxx-xxx-xxxx";"undergraduateStudent1@department10.university1.edu";17;0;110
1100021;"undergraduateStudent2";"xxx-xxx-xxxx";"undergraduateStudent2@department10.university1.edu";16;110011;110
1100031;"undergraduateStudent3";"xxx-xxx-xxxx";"undergraduateStudent3@department10.university1.edu";22;110021;110
1100041;"undergraduateStudent4";"xxx-xxx-xxxx";"undergraduateStudent4@department10.university1.edu";16;0;110
1100051;"undergraduateStudent5";"xxx-xxx-xxxx";"undergraduateStudent5@department10.university1.edu";23;0;110
1100061;"undergraduateStudent6";"xxx-xxx-xxxx";"undergraduateStudent6@department10.university1.edu";23;0;110
1100071;"undergraduateStudent7";"xxx-xxx-xxxx";"undergraduateStudent7@department10.university1.edu";23;0;110
1100081;"undergraduateStudent8";"xxx-xxx-xxxx";"undergraduateStudent8@department10.university1.edu";19;0;110
1100091;"undergraduateStudent9";"xxx-xxx-xxxx";"undergraduateStudent9@department10.university1.edu";19;110061;110
1100101;"undergraduateStudent10";"xxx-xxx-xxxx";"undergraduateStudent10@department10.university1.edu";23;0;110
1100111;"undergraduateStudent11";"xxx-xxx-xxxx";"undergraduateStudent11@department10.university1.edu";19;110053;110
1100121;"undergraduateStudent12";"xxx-xxx-xxxx";"undergraduateStudent12@department10.university1.edu";22;0;110
1100131;"undergraduateStudent13";"xxx-xxx-xxxx";"undergraduateStudent13@department10.university1.edu";17;0;110
1100141;"undergraduateStudent14";"xxx-xxx-xxxx";"undergraduateStudent14@department10.university1.edu";24;0;110
1100151;"undergraduateStudent15";"xxx-xxx-xxxx";"undergraduateStudent15@department10.university1.edu";18;0;110
1100161;"undergraduateStudent16";"xxx-xxx-xxxx";"undergraduateStudent16@department10.university1.edu";18;0;110
1100171;"undergraduateStudent17";"xxx-xxx-xxxx";"undergraduateStudent17@department10.university1.edu";20;110021;110
1100181;"undergraduateStudent18";"xxx-xxx-xxxx";"undergraduateStudent18@department10.university1.edu";16;0;110
1100191;"undergraduateStudent19";"xxx-xxx-xxxx";"undergraduateStudent19@department10.university1.edu";22;110102;110
1100201;"undergraduateStudent20";"xxx-xxx-xxxx";"undergraduateStudent20@department10.university1.edu";21;0;110
1100211;"undergraduateStudent21";"xxx-xxx-xxxx";"undergraduateStudent21@department10.university1.edu";20;0;110
1100221;"undergraduateStudent22";"xxx-xxx-xxxx";"undergraduateStudent22@department10.university1.edu";17;0;110
1100231;"undergraduateStudent23";"xxx-xxx-xxxx";"undergraduateStudent23@department10.university1.edu";22;110042;110
1100241;"undergraduateStudent24";"xxx-xxx-xxxx";"undergraduateStudent24@department10.university1.edu";21;110051;110
1100251;"undergraduateStudent25";"xxx-xxx-xxxx";"undergraduateStudent25@department10.university1.edu";16;110061;110
1100261;"undergraduateStudent26";"xxx-xxx-xxxx";"undergraduateStudent26@department10.university1.edu";24;0;110
1100271;"undergraduateStudent27";"xxx-xxx-xxxx";"undergraduateStudent27@department10.university1.edu";18;110003;110
1100281;"undergraduateStudent28";"xxx-xxx-xxxx";"undergraduateStudent28@department10.university1.edu";24;0;110
1100291;"undergraduateStudent29";"xxx-xxx-xxxx";"undergraduateStudent29@department10.university1.edu";23;0;110
1100301;"undergraduateStudent30";"xxx-xxx-xxxx";"undergraduateStudent30@department10.university1.edu";18;0;110
1100311;"undergraduateStudent31";"xxx-xxx-xxxx";"undergraduateStudent31@department10.university1.edu";21;110063;110
1100321;"undergraduateStudent32";"xxx-xxx-xxxx";"undergraduateStudent32@department10.university1.edu";23;110093;110
1100331;"undergraduateStudent33";"xxx-xxx-xxxx";"undergraduateStudent33@department10.university1.edu";22;0;110
1100341;"undergraduateStudent34";"xxx-xxx-xxxx";"undergraduateStudent34@department10.university1.edu";16;0;110
1100351;"undergraduateStudent35";"xxx-xxx-xxxx";"undergraduateStudent35@department10.university1.edu";16;0;110
1100361;"undergraduateStudent36";"xxx-xxx-xxxx";"undergraduateStudent36@department10.university1.edu";17;0;110
1100371;"undergraduateStudent37";"xxx-xxx-xxxx";"undergraduateStudent37@department10.university1.edu";17;0;110
1100381;"undergraduateStudent38";"xxx-xxx-xxxx";"undergraduateStudent38@department10.university1.edu";24;0;110
1100391;"undergraduateStudent39";"xxx-xxx-xxxx";"undergraduateStudent39@department10.university1.edu";23;110082;110
1100401;"undergraduateStudent40";"xxx-xxx-xxxx";"undergraduateStudent40@department10.university1.edu";22;0;110
1100411;"undergraduateStudent41";"xxx-xxx-xxxx";"undergraduateStudent41@department10.university1.edu";23;110103;110
1100421;"undergraduateStudent42";"xxx-xxx-xxxx";"undergraduateStudent42@department10.university1.edu";19;110053;110
1100431;"undergraduateStudent43";"xxx-xxx-xxxx";"undergraduateStudent43@department10.university1.edu";20;0;110
1100441;"undergraduateStudent44";"xxx-xxx-xxxx";"undergraduateStudent44@department10.university1.edu";19;0;110
1100451;"undergraduateStudent45";"xxx-xxx-xxxx";"undergraduateStudent45@department10.university1.edu";16;0;110
1100461;"undergraduateStudent46";"xxx-xxx-xxxx";"undergraduateStudent46@department10.university1.edu";17;0;110
1100471;"undergraduateStudent47";"xxx-xxx-xxxx";"undergraduateStudent47@department10.university1.edu";22;0;110
1100481;"undergraduateStudent48";"xxx-xxx-xxxx";"undergraduateStudent48@department10.university1.edu";20;110061;110
1100491;"undergraduateStudent49";"xxx-xxx-xxxx";"undergraduateStudent49@department10.university1.edu";22;0;110
1100501;"undergraduateStudent50";"xxx-xxx-xxxx";"undergraduateStudent50@department10.university1.edu";16;0;110
1100511;"undergraduateStudent51";"xxx-xxx-xxxx";"undergraduateStudent51@department10.university1.edu";17;0;110
1100521;"undergraduateStudent52";"xxx-xxx-xxxx";"undergraduateStudent52@department10.university1.edu";17;0;110
1100531;"undergraduateStudent53";"xxx-xxx-xxxx";"undergraduateStudent53@department10.university1.edu";24;0;110
1100541;"undergraduateStudent54";"xxx-xxx-xxxx";"undergraduateStudent54@department10.university1.edu";18;0;110
1100551;"undergraduateStudent55";"xxx-xxx-xxxx";"undergraduateStudent55@department10.university1.edu";23;110102;110
1100561;"undergraduateStudent56";"xxx-xxx-xxxx";"undergraduateStudent56@department10.university1.edu";20;0;110
1100571;"undergraduateStudent57";"xxx-xxx-xxxx";"undergraduateStudent57@department10.university1.edu";21;0;110
1100581;"undergraduateStudent58";"xxx-xxx-xxxx";"undergraduateStudent58@department10.university1.edu";21;0;110
1100591;"undergraduateStudent59";"xxx-xxx-xxxx";"undergraduateStudent59@department10.university1.edu";23;0;110
1100601;"undergraduateStudent60";"xxx-xxx-xxxx";"undergraduateStudent60@department10.university1.edu";20;0;110
1100611;"undergraduateStudent61";"xxx-xxx-xxxx";"undergraduateStudent61@department10.university1.edu";21;0;110
1100621;"undergraduateStudent62";"xxx-xxx-xxxx";"undergraduateStudent62@department10.university1.edu";18;0;110
1100631;"undergraduateStudent63";"xxx-xxx-xxxx";"undergraduateStudent63@department10.university1.edu";21;0;110
1100641;"undergraduateStudent64";"xxx-xxx-xxxx";"undergraduateStudent64@department10.university1.edu";22;0;110
1100651;"undergraduateStudent65";"xxx-xxx-xxxx";"undergraduateStudent65@department10.university1.edu";21;0;110
1100661;"undergraduateStudent66";"xxx-xxx-xxxx";"undergraduateStudent66@department10.university1.edu";16;0;110
1100671;"undergraduateStudent67";"xxx-xxx-xxxx";"undergraduateStudent67@department10.university1.edu";24;110063;110
1100681;"undergraduateStudent68";"xxx-xxx-xxxx";"undergraduateStudent68@department10.university1.edu";19;0;110
1100691;"undergraduateStudent69";"xxx-xxx-xxxx";"undergraduateStudent69@department10.university1.edu";17;110042;110
1100701;"undergraduateStudent70";"xxx-xxx-xxxx";"undergraduateStudent70@department10.university1.edu";20;0;110
1100711;"undergraduateStudent71";"xxx-xxx-xxxx";"undergraduateStudent71@department10.university1.edu";16;0;110
1100721;"undergraduateStudent72";"xxx-xxx-xxxx";"undergraduateStudent72@department10.university1.edu";18;110063;110
1100731;"undergraduateStudent73";"xxx-xxx-xxxx";"undergraduateStudent73@department10.university1.edu";19;0;110
1100741;"undergraduateStudent74";"xxx-xxx-xxxx";"undergraduateStudent74@department10.university1.edu";23;0;110
1100751;"undergraduateStudent75";"xxx-xxx-xxxx";"undergraduateStudent75@department10.university1.edu";22;0;110
1100761;"undergraduateStudent76";"xxx-xxx-xxxx";"undergraduateStudent76@department10.university1.edu";20;0;110
1100771;"undergraduateStudent77";"xxx-xxx-xxxx";"undergraduateStudent77@department10.university1.edu";21;0;110
1100781;"undergraduateStudent78";"xxx-xxx-xxxx";"undergraduateStudent78@department10.university1.edu";22;0;110
1100791;"undergraduateStudent79";"xxx-xxx-xxxx";"undergraduateStudent79@department10.university1.edu";18;0;110
1100801;"undergraduateStudent80";"xxx-xxx-xxxx";"undergraduateStudent80@department10.university1.edu";23;0;110
1100811;"undergraduateStudent81";"xxx-xxx-xxxx";"undergraduateStudent81@department10.university1.edu";22;0;110
1100821;"undergraduateStudent82";"xxx-xxx-xxxx";"undergraduateStudent82@department10.university1.edu";24;110013;110
1100831;"undergraduateStudent83";"xxx-xxx-xxxx";"undergraduateStudent83@department10.university1.edu";21;0;110
1100841;"undergraduateStudent84";"xxx-xxx-xxxx";"undergraduateStudent84@department10.university1.edu";23;0;110
1100851;"undergraduateStudent85";"xxx-xxx-xxxx";"undergraduateStudent85@department10.university1.edu";23;0;110
1100861;"undergraduateStudent86";"xxx-xxx-xxxx";"undergraduateStudent86@department10.university1.edu";22;0;110
1100871;"undergraduateStudent87";"xxx-xxx-xxxx";"undergraduateStudent87@department10.university1.edu";19;0;110
1100881;"undergraduateStudent88";"xxx-xxx-xxxx";"undergraduateStudent88@department10.university1.edu";21;0;110
1100891;"undergraduateStudent89";"xxx-xxx-xxxx";"undergraduateStudent89@department10.university1.edu";19;0;110
1100901;"undergraduateStudent90";"xxx-xxx-xxxx";"undergraduateStudent90@department10.university1.edu";23;0;110
1100911;"undergraduateStudent91";"xxx-xxx-xxxx";"undergraduateStudent91@department10.university1.edu";19;0;110
1100921;"undergraduateStudent92";"xxx-xxx-xxxx";"undergraduateStudent92@department10.university1.edu";18;0;110
